TIM_DAY,ITE_AUCTION_START_DATETIME,ITE_AUCTION_STOP_DATETIME,DEALER_TYPE_GROUP_DESC,OPERATION,TOTAL_AREA,COVERED_AREA,BEDROOMS,ROOMS,ITE_ITEM_ID,PROPERTY_TYPE,SIT_CURRENCY_ID,ITE_CURRENT_PRICE,PRECIO_LOCAL,ID Final,mes,tc_prom,geometry,dummy_dolar,precio_pesos,precio_dolares,pesosm2tot,dolaresm2tot,pesosm2_cub,dolaresm2_cub,desarrollo prioritario,fid,cod_ent,cod_loc,nombre,zona_venta,zona_alq,digitos_iguales,digitos_iguales_pesos,digitos_iguales_m2tot,borrar
2024-01-03T00:00:00Z,2024-01-03T00:00:00Z,2024-04-02T00:00:00Z,Inmobiliaria,Alquiler,42,40,1,2,NA,Departamento,ARG,110000,110000,1802283879,2024-01,1153.54,"c(-58.5834866, -34.5936932)",FALSE,110000,95.36,2619.05,2.27,2750,2.38,NA,20,08,06840010,Martín Coronado,Martín Coronado,Centro,FALSE,FALSE,FALSE,FALSE
2024-01-07T00:00:00Z,2024-01-05T00:00:00Z,2024-04-04T00:00:00Z,Inmobiliaria,Alquiler,50,50,1,2,NA,Departamento,ARG,250000,250000,1802904183,2024-01,1153.54,"c(-58.5590755, -34.6077143)",FALSE,250000,216.72,5000,4.33,5000,4.33,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2024-01-30T00:00:00Z,2024-04-29T00:00:00Z,Inmobiliaria,Alquiler,40,35,1,2,NA,Departamento,ARG,220000,220000,2301679293,2024-01,1153.54,"c(-58.5787592, -34.5868325)",FALSE,220000,190.72,5500,4.77,6285.71,5.45,NA,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2024-01-17T00:00:00Z,2024-01-17T00:00:00Z,2024-04-16T00:00:00Z,Inmobiliaria,Alquiler,69,65,2,3,NA,Departamento,ARG,200000,200000,1805957991,2024-01,1153.54,"c(-58.6090654, -34.5829391)",FALSE,200000,173.38,2898.55,2.51,3076.92,2.67,NA,24,10,06840010,Pablo Podestá,Norte,Norte,FALSE,FALSE,FALSE,FALSE
2024-01-04T00:00:00Z,2024-01-03T00:00:00Z,2024-04-02T00:00:00Z,Inmobiliaria,Alquiler,25,25,1,2,NA,Departamento,ARG,170000,170000,2236275309,2024-01,1153.54,"c(-58.538088, -34.6010481)",FALSE,170000,147.37,6800,5.89,6800,5.89,DP,29,12,06840010,Sáenz Peña,Sáenz Peña,Este,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2024-01-18T00:00:00Z,2024-04-17T00:00:00Z,Inmobiliaria,Alquiler,50,50,1,2,NA,Departamento,ARG,160000,160000,1806330063,2024-01,1153.54,"c(-58.5364744, -34.6435455)",FALSE,160000,138.7,3200,2.77,3200,2.77,NA,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,FALSE,FALSE
2024-01-29T00:00:00Z,2024-01-19T00:00:00Z,2024-02-18T00:00:00Z,Fsbo,Alquiler,46,36,1,2,NA,Departamento,ARG,210000,210000,2275079469,2024-01,1153.54,"c(-58.5596643, -34.6003017)",FALSE,210000,182.05,4565.22,3.96,5833.33,5.06,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2024-01-12T00:00:00Z,2024-02-11T00:00:00Z,Fsbo,Alquiler,45,42,1,2,NA,Departamento,ARG,240000,240000,2258881905,2024-01,1153.54,"c(-58.5459792, -34.5987633)",FALSE,240000,208.06,5333.33,4.62,5714.29,4.95,NA,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2023-11-28T00:00:00Z,2024-02-27T00:00:00Z,Inmobiliaria,Alquiler,55,55,2,3,NA,Departamento,ARG,250000,250000,2158251049,2024-01,1153.54,"c(-58.5427622, -34.6356049)",FALSE,250000,216.72,4545.45,3.94,4545.45,3.94,NA,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,TRUE,FALSE
2024-01-30T00:00:00Z,2024-01-30T00:00:00Z,2024-04-29T00:00:00Z,Inmobiliaria,Alquiler,37,30,0,1,NA,Departamento,ARG,220000,220000,1811266231,2024-01,1153.54,"c(-58.5630869, -34.6108351)",FALSE,220000,190.72,5945.95,5.15,7333.33,6.36,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-01-07T00:00:00Z,2024-01-04T00:00:00Z,2024-04-03T00:00:00Z,Inmobiliaria,Alquiler,42,38,1,2,NA,Departamento,ARG,200000,200000,2240266049,2024-01,1153.54,"c(-58.5316706, -34.6023068)",FALSE,200000,173.38,4761.9,4.13,5263.16,4.56,DP,29,12,06840010,Sáenz Peña,Sáenz Peña,Este,FALSE,FALSE,FALSE,FALSE
2024-01-16T00:00:00Z,2024-01-15T00:00:00Z,2024-04-14T00:00:00Z,Inmobiliaria,Alquiler,40,35,1,2,NA,Departamento,ARG,250000,250000,1805448139,2024-01,1153.54,"c(-58.54713, -34.594975)",FALSE,250000,216.72,6250,5.42,7142.86,6.19,NA,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2024-01-25T00:00:00Z,2024-01-04T00:00:00Z,2024-04-02T00:00:00Z,Inmobiliaria,Alquiler,34,31,0,1,NA,Departamento,ARG,180000,180000,2238564357,2024-01,1153.54,"c(-58.579058, -34.5878067)",FALSE,180000,156.04,5294.12,4.59,5806.45,5.03,NA,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2024-01-01T00:00:00Z,2023-12-27T00:00:00Z,2024-03-26T00:00:00Z,Inmobiliaria,Alquiler,85,70,2,3,NA,Departamento,ARG,300000,300000,2223199073,2024-01,1153.54,"c(-58.5654065, -34.5895903)",FALSE,300000,260.07,3529.41,3.06,4285.71,3.72,NA,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2024-01-30T00:00:00Z,2024-02-29T00:00:00Z,Fsbo,Alquiler,49,38,1,2,NA,Departamento,ARG,240000,240000,1811172067,2024-01,1153.54,"c(-58.5620858, -34.5968527)",FALSE,240000,208.06,4897.96,4.25,6315.79,5.48,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-01-14T00:00:00Z,2024-01-05T00:00:00Z,2024-04-04T00:00:00Z,Inmobiliaria,Alquiler,70,60,2,3,NA,Departamento,ARG,250000,250000,1802827131,2024-01,1153.54,"c(-58.5575286, -34.5931982)",FALSE,250000,216.72,3571.43,3.1,4166.67,3.61,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2024-01-05T00:00:00Z,2024-02-04T00:00:00Z,Fsbo,Alquiler,32,32,1,2,NA,Departamento,ARG,190000,190000,2240817669,2024-01,1153.54,"c(-58.5637492, -34.6014707)",FALSE,190000,164.71,5937.5,5.15,5937.5,5.15,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2024-01-31T00:00:00Z,2024-04-30T00:00:00Z,Inmobiliaria,Alquiler,69,65,2,3,NA,Departamento,ARG,225000,225000,2304597865,2024-01,1153.54,"c(-58.6087534, -34.5822989)",FALSE,225000,195.05,3260.87,2.83,3461.54,3,NA,24,10,06840010,Pablo Podestá,Norte,Norte,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2024-01-24T00:00:00Z,2024-04-23T00:00:00Z,Inmobiliaria,Alquiler,65,65,1,2,NA,Departamento,ARG,180000,180000,2285233557,2024-01,1153.54,"c(-58.6016074, -34.562368)",FALSE,180000,156.04,2769.23,2.4,2769.23,2.4,NA,27,05,06840010,El Libertador,Norte,Norte,FALSE,FALSE,FALSE,FALSE
2024-01-23T00:00:00Z,2024-01-21T00:00:00Z,2024-02-20T00:00:00Z,Fsbo,Alquiler,30,28,1,1,NA,Departamento,ARG,130000,130000,1806987735,2024-01,1153.54,"c(-58.5624095, -34.6121386)",FALSE,130000,112.7,4333.33,3.76,4642.86,4.03,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-01-30T00:00:00Z,2023-12-13T00:00:00Z,2024-03-12T00:00:00Z,Inmobiliaria,Alquiler,50,45,1,0,NA,Departamento,ARG,180000,180000,2195118417,2024-01,1153.54,"c(-58.5720299, -34.5965374)",FALSE,180000,156.04,3600,3.12,4000,3.47,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-01-15T00:00:00Z,2023-12-17T00:00:00Z,2024-01-16T00:00:00Z,Fsbo,Alquiler,70,65,1,3,NA,Departamento,ARG,180000,180000,1798399787,2024-01,1153.54,"c(-58.5734003, -34.6118671)",FALSE,180000,156.04,2571.43,2.23,2769.23,2.4,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-01-16T00:00:00Z,2023-12-29T00:00:00Z,2024-01-28T00:00:00Z,Fsbo,Alquiler,33,33,1,2,NA,Departamento,ARG,200000,200000,1801220451,2024-01,1153.54,"c(-58.5901693, -34.5883275)",FALSE,200000,173.38,6060.61,5.25,6060.61,5.25,DP,20,08,06840010,Martín Coronado,Martín Coronado,Centro,FALSE,FALSE,TRUE,FALSE
2024-01-25T00:00:00Z,2024-01-18T00:00:00Z,2024-02-17T00:00:00Z,Fsbo,Alquiler,50,45,1,1,NA,Departamento,DOL,280,230272,2270864637,2024-01,1153.54,"c(-58.5309375, -34.6000075)",TRUE,322991.2,280,6459.82,5.6,7177.58,6.22,DP,29,12,06840010,Sáenz Peña,Sáenz Peña,Este,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2024-01-11T00:00:00Z,2024-04-10T00:00:00Z,Inmobiliaria,Alquiler,35,35,1,1,NA,Departamento,ARG,120000,120000,2254803309,2024-01,1153.54,"c(-58.5803633, -34.5821933)",FALSE,120000,104.03,3428.57,2.97,3428.57,2.97,NA,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2024-01-16T00:00:00Z,2024-01-12T00:00:00Z,2024-04-11T00:00:00Z,Inmobiliaria,Alquiler,38,33,1,2,NA,Departamento,ARG,110000,110000,1804502331,2024-01,1153.54,"c(-58.6090654, -34.5829391)",FALSE,110000,95.36,2894.74,2.51,3333.33,2.89,NA,24,10,06840010,Pablo Podestá,Norte,Norte,FALSE,FALSE,FALSE,FALSE
2024-01-25T00:00:00Z,2024-01-04T00:00:00Z,2024-04-03T00:00:00Z,Inmobiliaria,Alquiler,47,44,1,2,NA,Departamento,ARG,210000,210000,2240659305,2024-01,1153.54,"c(-58.5834701, -34.5865884)",FALSE,210000,182.05,4468.09,3.87,4772.73,4.14,NA,20,08,06840010,Martín Coronado,Martín Coronado,Centro,FALSE,FALSE,FALSE,FALSE
2024-01-06T00:00:00Z,2023-09-18T00:00:00Z,2024-01-07T00:00:00Z,Inmobiliaria,Alquiler,42,40,1,2,NA,Departamento,ARG,120000,120000,1777402927,2024-01,1153.54,"c(-58.5918204, -34.6005889)",FALSE,120000,104.03,2857.14,2.48,3000,2.6,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Ciudad Jardín Lomas del Palomar,Centro,FALSE,FALSE,FALSE,FALSE
2024-01-14T00:00:00Z,2024-01-12T00:00:00Z,2024-04-11T00:00:00Z,Inmobiliaria,Alquiler,51,51,2,3,NA,Departamento,DOL,300,244800,1804686851,2024-01,1153.54,"c(-58.531729, -34.607409)",TRUE,346062,300,6785.53,5.88,6785.53,5.88,NA,16,15,06840010,Villa Raffo,Villa Raffo,Sur,FALSE,FALSE,FALSE,FALSE
2024-01-23T00:00:00Z,2024-01-21T00:00:00Z,2024-02-20T00:00:00Z,Fsbo,Alquiler,45,40,1,2,NA,Departamento,ARG,230000,230000,1806907307,2024-01,1153.54,"c(-58.5586743, -34.6003916)",FALSE,230000,199.39,5111.11,4.43,5750,4.98,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2024-01-29T00:00:00Z,2024-04-28T00:00:00Z,Inmobiliaria,Alquiler,56,56,2,3,NA,Departamento,ARG,350000,350000,1810621859,2024-01,1153.54,"c(-58.54329, -34.6016)",FALSE,350000,303.41,6250,5.42,6250,5.42,DP,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2024-01-16T00:00:00Z,2024-01-12T00:00:00Z,2024-02-11T00:00:00Z,Fsbo,Alquiler,66,60,2,3,NA,Departamento,ARG,275000,275000,2256505261,2024-01,1153.54,"c(-58.5487339, -34.63432)",FALSE,275000,238.4,4166.67,3.61,4583.33,3.97,NA,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,TRUE,FALSE
2024-01-17T00:00:00Z,2024-01-16T00:00:00Z,2024-04-15T00:00:00Z,Inmobiliaria,Alquiler,60,50,1,2,NA,Departamento,ARG,180000,180000,2265016337,2024-01,1153.54,"c(-58.5585089, -34.6003706)",FALSE,180000,156.04,3000,2.6,3600,3.12,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2024-01-30T00:00:00Z,2024-04-29T00:00:00Z,Inmobiliaria,Alquiler,45,45,1,2,NA,Departamento,DOL,300,247710,2301496701,2024-01,1153.54,"c(-58.5895876, -34.5978409)",TRUE,346062,300,7690.27,6.67,7690.27,6.67,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Ciudad Jardín Lomas del Palomar,Centro,FALSE,FALSE,FALSE,FALSE
2024-01-30T00:00:00Z,2024-01-25T00:00:00Z,2024-04-24T00:00:00Z,Inmobiliaria,Alquiler,35,33,1,2,NA,Departamento,ARG,220000,220000,2288209477,2024-01,1153.54,"c(-58.5670058, -34.6087219)",FALSE,220000,190.72,6285.71,5.45,6666.67,5.78,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-01-28T00:00:00Z,2024-01-23T00:00:00Z,2024-04-22T00:00:00Z,Inmobiliaria,Alquiler,40,40,1,2,NA,Departamento,ARG,200000,200000,2281545881,2024-01,1153.54,"c(-58.5643205, -34.6078133)",FALSE,200000,173.38,5000,4.33,5000,4.33,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-01-22T00:00:00Z,2024-01-18T00:00:00Z,2024-04-17T00:00:00Z,Inmobiliaria,Alquiler,45,45,1,2,NA,Departamento,ARG,170000,170000,2270670341,2024-01,1153.54,"c(-58.5427411, -34.6380474)",FALSE,170000,147.37,3777.78,3.27,3777.78,3.27,DP,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2024-01-18T00:00:00Z,2024-04-17T00:00:00Z,Inmobiliaria,Alquiler,55,52,2,3,NA,Departamento,ARG,280000,280000,1806286567,2024-01,1153.54,"c(-58.5515476, -34.6364287)",FALSE,280000,242.73,5090.91,4.41,5384.62,4.67,NA,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,TRUE,FALSE
2024-01-28T00:00:00Z,2023-12-15T00:00:00Z,2024-12-15T00:00:00Z,Inmobiliaria,Alquiler,36,36,1,2,NA,Departamento,ARG,210000,210000,1798063287,2024-01,1153.54,"c(-58.5424985, -34.6412293)",FALSE,210000,182.05,5833.33,5.06,5833.33,5.06,DP,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,FALSE,FALSE
2024-01-01T00:00:00Z,2023-12-27T00:00:00Z,2024-03-26T00:00:00Z,Inmobiliaria,Alquiler,45,43,1,2,NA,Departamento,ARG,210000,210000,1800891539,2024-01,1153.54,"c(-58.5706541, -34.5895516)",FALSE,210000,182.05,4666.67,4.05,4883.72,4.23,DP,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2024-01-02T00:00:00Z,2023-12-01T00:00:00Z,2024-02-29T00:00:00Z,Inmobiliaria,Alquiler,55,50,1,0,NA,Departamento,ARG,170000,170000,2172329657,2024-01,1153.54,"c(-58.5786882, -34.5807391)",FALSE,170000,147.37,3090.91,2.68,3400,2.95,NA,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,TRUE,FALSE
2024-01-31T00:00:00Z,2024-01-26T00:00:00Z,2024-02-25T00:00:00Z,Fsbo,Alquiler,90,86,1,3,NA,Departamento,ARG,225000,225000,2289757009,2024-01,1153.54,"c(-58.5390502, -34.6447593)",FALSE,225000,195.05,2500,2.17,2616.28,2.27,NA,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,FALSE,FALSE
2024-01-18T00:00:00Z,2024-01-12T00:00:00Z,2024-04-11T00:00:00Z,Inmobiliaria,Alquiler,64,58,2,3,NA,Departamento,ARG,350000,350000,1804572199,2024-01,1153.54,"c(-58.540651, -34.601445)",FALSE,350000,303.41,5468.75,4.74,6034.48,5.23,DP,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2024-01-30T00:00:00Z,2024-04-29T00:00:00Z,Inmobiliaria,Alquiler,36,34,1,2,NA,Departamento,ARG,250000,250000,2299751869,2024-01,1153.54,"c(-58.5589283, -34.6094639)",FALSE,250000,216.72,6944.44,6.02,7352.94,6.37,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2024-01-30T00:00:00Z,2024-04-29T00:00:00Z,Inmobiliaria,Alquiler,60,50,1,2,NA,Departamento,ARG,230000,230000,1811062323,2024-01,1153.54,"c(-58.607314, -34.56175)",FALSE,230000,199.39,3833.33,3.32,4600,3.99,NA,27,05,06840010,El Libertador,Norte,Norte,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2024-01-31T00:00:00Z,2024-04-30T00:00:00Z,Inmobiliaria,Alquiler,124,120,4,5,NA,Departamento,ARG,300000,300000,2303558385,2024-01,1153.54,"c(-58.5332854, -34.6075337)",FALSE,300000,260.07,2419.35,2.1,2500,2.17,NA,16,15,06840010,Villa Raffo,Villa Raffo,Sur,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2023-11-21T00:00:00Z,2024-02-19T00:00:00Z,Inmobiliaria,Alquiler,36,34,1,2,NA,Departamento,ARG,300000,300000,1792955591,2024-01,1153.54,"c(-58.571368, -34.591783)",FALSE,300000,260.07,8333.33,7.22,8823.53,7.65,DP,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2024-01-05T00:00:00Z,2023-12-21T00:00:00Z,2024-03-20T00:00:00Z,Inmobiliaria,Alquiler,70,50,2,3,NA,Departamento,ARG,180000,180000,2213318297,2024-01,1153.54,"c(-58.605039, -34.576406)",FALSE,180000,156.04,2571.43,2.23,3600,3.12,NA,24,10,06840010,Pablo Podestá,Norte,Norte,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2024-01-05T00:00:00Z,2024-04-04T00:00:00Z,Inmobiliaria,Alquiler,140,140,0,0,NA,Departamento,DOL,300,247710,1802715567,2024-01,1153.54,"c(-58.6185584, -34.5724994)",TRUE,346062,300,2471.87,2.14,2471.87,2.14,NA,23,11,06840010,Remedios de Escalada de San Mart�n,Norte,Norte,FALSE,FALSE,FALSE,FALSE
2024-01-23T00:00:00Z,2024-01-09T00:00:00Z,2024-04-08T00:00:00Z,Inmobiliaria,Alquiler,65,65,1,2,NA,Departamento,ARG,180000,180000,1803561635,2024-01,1153.54,"c(-58.6016074, -34.562368)",FALSE,180000,156.04,2769.23,2.4,2769.23,2.4,NA,27,05,06840010,El Libertador,Norte,Norte,FALSE,FALSE,FALSE,FALSE
2024-01-28T00:00:00Z,2024-01-02T00:00:00Z,2024-04-01T00:00:00Z,Inmobiliaria,Alquiler,30,30,1,1,NA,Departamento,ARG,120000,120000,2235720489,2024-01,1153.54,"c(-58.5617216, -34.6028641)",FALSE,120000,104.03,4000,3.47,4000,3.47,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2023-12-30T00:00:00Z,2024-03-29T00:00:00Z,Inmobiliaria,Alquiler,45,45,1,2,NA,Departamento,ARG,200000,200000,1801432087,2024-01,1153.54,"c(-58.5636838, -34.6080302)",FALSE,200000,173.38,4444.44,3.85,4444.44,3.85,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-01-30T00:00:00Z,2024-01-10T00:00:00Z,2024-04-09T00:00:00Z,Inmobiliaria,Alquiler,37,31,1,2,NA,Departamento,DOL,170,140284,1803772279,2024-01,1153.54,"c(-58.5589833, -34.6110797)",TRUE,196101.8,170,5300.05,4.59,6325.86,5.48,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-01-09T00:00:00Z,2024-01-04T00:00:00Z,2024-04-03T00:00:00Z,Inmobiliaria,Alquiler,70,64,2,3,NA,Departamento,ARG,300000,300000,2240171353,2024-01,1153.54,"c(-58.5262413, -34.6013317)",FALSE,300000,260.07,4285.71,3.72,4687.5,4.06,DP,29,12,06840010,Sáenz Peña,Sáenz Peña,Este,FALSE,FALSE,FALSE,FALSE
2024-01-31T00:00:00Z,2024-01-24T00:00:00Z,2024-04-23T00:00:00Z,Inmobiliaria,Alquiler,35,35,1,2,NA,Departamento,ARG,160000,160000,2285029617,2024-01,1153.54,"c(-58.6101997, -34.5592461)",FALSE,160000,138.7,4571.43,3.96,4571.43,3.96,NA,27,05,06840010,El Libertador,Norte,Norte,FALSE,FALSE,FALSE,FALSE
