TIM_DAY,ITE_AUCTION_START_DATETIME,ITE_AUCTION_STOP_DATETIME,DEALER_TYPE_GROUP_DESC,OPERATION,TOTAL_AREA,COVERED_AREA,BEDROOMS,ROOMS,ITE_ITEM_ID,PROPERTY_TYPE,SIT_CURRENCY_ID,ITE_CURRENT_PRICE,PRECIO_LOCAL,ID Final,mes,tc_prom,geometry,dummy_dolar,precio_pesos,precio_dolares,pesosm2tot,dolaresm2tot,pesosm2_cub,dolaresm2_cub,desarrollo prioritario,fid,cod_ent,cod_loc,nombre,zona_venta,zona_alq,digitos_iguales,digitos_iguales_pesos,digitos_iguales_m2tot,borrar
2024-05-21T00:00:00Z,2024-04-17T16:16:55Z,2024-07-16T00:00:00Z,Inmobiliaria,Alquiler,33,29,0,1,NA,Departamento,ARG,250000,250000,2487334101,2024-05,1184.43,"c(-58.5645105, -34.6020552)",FALSE,250000,211.07,7575.76,6.4,8620.69,7.28,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,TRUE,FALSE
2024-05-08T00:00:00Z,2024-04-17T11:47:43Z,2024-07-16T00:00:00Z,Inmobiliaria,Alquiler,30,30,0,1,NA,Departamento,ARG,200000,200000,1844450647,2024-05,1184.43,"c(-58.5713778, -34.6068761)",FALSE,200000,168.86,6666.67,5.63,6666.67,5.63,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-22T00:00:00Z,2024-02-24T09:46:25Z,2024-05-24T00:00:00Z,Inmobiliaria,Alquiler,45,40,1,2,NA,Departamento,ARG,350000,350000,2361730069,2024-05,1184.43,"c(-58.5658699, -34.6088708)",FALSE,350000,295.5,7777.78,6.57,8750,7.39,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-05-22T08:23:40Z,2024-08-20T00:00:00Z,Inmobiliaria,Alquiler,60,48,2,3,NA,Departamento,ARG,350000,350000,2563768561,2024-05,1184.43,"c(-58.572082, -34.591207)",FALSE,350000,295.5,5833.33,4.92,7291.67,6.16,DP,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2024-05-16T00:00:00Z,2024-05-07T18:07:44Z,2024-08-05T00:00:00Z,Inmobiliaria,Alquiler,41,36,0,1,NA,Departamento,ARG,300000,300000,1850626163,2024-05,1184.43,"c(-58.5359524, -34.5978903)",FALSE,300000,253.29,7317.07,6.18,8333.33,7.04,NA,29,12,06840010,Sáenz Peña,Sáenz Peña,Este,FALSE,FALSE,FALSE,FALSE
2024-05-26T00:00:00Z,2024-04-24T17:00:17Z,2024-07-23T00:00:00Z,Inmobiliaria,Alquiler,40,38,1,2,NA,Departamento,ARG,300000,300000,2502120445,2024-05,1184.43,"c(-58.5937952, -34.5873255)",FALSE,300000,253.29,7500,6.33,7894.74,6.67,NA,20,08,06840010,Martín Coronado,Martín Coronado,Centro,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-04-23T15:45:04Z,2024-07-22T00:00:00Z,Inmobiliaria,Alquiler,40,40,1,2,NA,Departamento,ARG,230000,230000,1846203303,2024-05,1184.43,"c(-58.5693647, -34.5927147)",FALSE,230000,194.19,5750,4.85,5750,4.85,NA,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-05-10T10:02:58Z,2024-08-08T00:00:00Z,Inmobiliaria,Alquiler,38,35,0,1,NA,Departamento,ARG,220000,220000,1851856231,2024-05,1184.43,"c(-58.5654535, -34.6021426)",FALSE,220000,185.74,5789.47,4.89,6285.71,5.31,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-03T00:00:00Z,2024-03-26T18:29:38Z,2024-06-24T00:00:00Z,Inmobiliaria,Alquiler,39,35,1,2,NA,Departamento,ARG,260000,260000,2440282449,2024-05,1184.43,"c(-58.5531992, -34.5970772)",FALSE,260000,219.51,6666.67,5.63,7428.57,6.27,NA,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-03-13T19:49:40Z,2024-06-15T11:23:59Z,Inmobiliaria,Alquiler,40,38,1,2,NA,Departamento,ARG,290000,290000,2405260537,2024-05,1184.43,"c(-58.549069, -34.6001486)",FALSE,290000,244.84,7250,6.12,7631.58,6.44,DP,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2024-05-28T00:00:00Z,2024-05-24T15:57:47Z,2024-08-22T00:00:00Z,Inmobiliaria,Alquiler,50,46,2,3,NA,Departamento,ARG,400000,400000,2570376817,2024-05,1184.43,"c(-58.535338, -34.602654)",FALSE,400000,337.72,8000,6.75,8695.65,7.34,DP,29,12,06840010,Sáenz Peña,Sáenz Peña,Este,FALSE,FALSE,FALSE,FALSE
2024-05-28T00:00:00Z,2024-04-30T19:04:02Z,2024-05-30T00:00:00Z,Fsbo,Alquiler,35,30,0,1,NA,Departamento,ARG,150000,150000,2514557829,2024-05,1184.43,"c(-58.6136543, -34.576321)",FALSE,150000,126.64,4285.71,3.62,5000,4.22,NA,24,10,06840010,Pablo Podestá,Norte,Norte,FALSE,FALSE,FALSE,FALSE
2024-05-07T00:00:00Z,2024-03-25T13:36:19Z,2024-06-23T00:00:00Z,Inmobiliaria,Alquiler,33,30,0,0,NA,Departamento,ARG,250000,250000,2437297761,2024-05,1184.43,"c(-58.5512445, -34.5996018)",FALSE,250000,211.07,7575.76,6.4,8333.33,7.04,NA,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,TRUE,FALSE
2024-05-07T00:00:00Z,2024-03-01T17:08:04Z,2024-05-30T00:00:00Z,Inmobiliaria,Alquiler,28,26,0,1,NA,Departamento,ARG,210000,210000,2378541733,2024-05,1184.43,"c(-58.5405781, -34.6012086)",FALSE,210000,177.3,7500,6.33,8076.92,6.82,DP,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2024-05-28T00:00:00Z,2024-05-05T10:25:47Z,2024-08-03T00:00:00Z,Inmobiliaria,Alquiler,34,30,1,1,NA,Departamento,ARG,220000,220000,1849825259,2024-05,1184.43,"c(-58.5599418, -34.5993689)",FALSE,220000,185.74,6470.59,5.46,7333.33,6.19,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-04-16T11:00:45Z,2024-07-21T10:14:35Z,Inmobiliaria,Alquiler,41,34,1,1,NA,Departamento,ARG,215000,215000,2484657333,2024-05,1184.43,"c(-58.5906203, -34.5886573)",FALSE,215000,181.52,5243.9,4.43,6323.53,5.34,DP,20,08,06840010,Martín Coronado,Martín Coronado,Centro,FALSE,FALSE,FALSE,FALSE
2024-05-29T00:00:00Z,2024-05-08T18:40:36Z,2024-08-06T08:49:57Z,Inmobiliaria,Alquiler,42,42,1,2,NA,Departamento,ARG,330000,330000,2531979537,2024-05,1184.43,"c(-58.579489, -34.585485)",FALSE,330000,278.62,7857.14,6.63,7857.14,6.63,NA,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2024-05-01T00:00:00Z,2024-04-24T18:13:09Z,2024-07-23T00:00:00Z,Inmobiliaria,Alquiler,44,39,1,2,NA,Departamento,ARG,230000,230000,2502328097,2024-05,1184.43,"c(-58.528729, -34.5987415)",FALSE,230000,194.19,5227.27,4.41,5897.44,4.98,NA,29,12,06840010,Sáenz Peña,Sáenz Peña,Este,FALSE,FALSE,TRUE,FALSE
2024-05-30T00:00:00Z,2024-05-06T20:56:13Z,2024-06-05T00:00:00Z,Fsbo,Alquiler,35,35,2,3,NA,Departamento,ARG,280000,280000,1850301067,2024-05,1184.43,"c(-58.5362949, -34.6341427)",FALSE,280000,236.4,8000,6.75,8000,6.75,NA,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-04-08T09:24:13Z,2024-07-07T17:16:25Z,Inmobiliaria,Alquiler,42,38,1,2,NA,Departamento,ARG,300000,300000,2465242069,2024-05,1184.43,"c(-58.576643, -34.586066)",FALSE,300000,253.29,7142.86,6.03,7894.74,6.67,NA,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2024-05-07T00:00:00Z,2024-03-22T15:33:18Z,2024-06-20T00:00:00Z,Inmobiliaria,Alquiler,45,42,1,2,NA,Departamento,ARG,250000,250000,1833852751,2024-05,1184.43,"c(-58.5475589, -34.5954675)",FALSE,250000,211.07,5555.56,4.69,5952.38,5.03,NA,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2024-05-16T00:00:00Z,2024-04-05T19:11:08Z,2024-07-04T00:00:00Z,Inmobiliaria,Alquiler,42,30,0,1,NA,Departamento,ARG,170000,170000,2462776353,2024-05,1184.43,"c(-58.5713778, -34.6068761)",FALSE,170000,143.53,4047.62,3.42,5666.67,4.78,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-20T00:00:00Z,2024-05-09T13:22:02Z,2024-08-10T10:21:31Z,Inmobiliaria,Alquiler,47,47,1,2,NA,Departamento,ARG,300000,300000,1851327583,2024-05,1184.43,"c(-58.540255, -34.602885)",FALSE,300000,253.29,6382.98,5.39,6382.98,5.39,DP,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2024-05-02T00:00:00Z,2024-02-19T11:19:40Z,2024-05-19T00:00:00Z,Inmobiliaria,Alquiler,45,38,1,2,NA,Departamento,ARG,205000,205000,2348341077,2024-05,1184.43,"c(-58.5713552, -34.6055684)",FALSE,205000,173.08,4555.56,3.85,5394.74,4.55,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-03T00:00:00Z,2024-04-24T17:07:25Z,2024-05-24T00:02:10Z,Fsbo,Alquiler,45,45,2,3,NA,Departamento,ARG,280000,280000,2502120733,2024-05,1184.43,"c(-58.5724754, -34.5975787)",FALSE,280000,236.4,6222.22,5.25,6222.22,5.25,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-02T00:00:00Z,2024-04-18T15:39:50Z,2024-07-17T00:00:00Z,Inmobiliaria,Alquiler,38,34,1,2,NA,Departamento,ARG,290000,290000,1844744775,2024-05,1184.43,"c(-58.5457382, -34.5999435)",FALSE,290000,244.84,7631.58,6.44,8529.41,7.2,NA,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2024-05-04T00:00:00Z,2024-03-22T15:33:20Z,2024-06-20T00:00:00Z,Inmobiliaria,Alquiler,53,50,1,2,NA,Departamento,ARG,270000,270000,1833801139,2024-05,1184.43,"c(-58.5395839, -34.5994724)",FALSE,270000,227.96,5094.34,4.3,5400,4.56,NA,29,12,06840010,Sáenz Peña,Sáenz Peña,Este,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-05-07T17:48:41Z,2024-08-05T20:30:03Z,Inmobiliaria,Alquiler,48,46,1,2,NA,Departamento,ARG,260000,260000,1850700351,2024-05,1184.43,"c(-58.529401, -34.6018039)",FALSE,260000,219.51,5416.67,4.57,5652.17,4.77,DP,29,12,06840010,Sáenz Peña,Sáenz Peña,Este,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-05-17T15:11:54Z,2024-08-15T00:00:00Z,Inmobiliaria,Alquiler,45,41,1,2,NA,Departamento,ARG,320000,320000,2555307517,2024-05,1184.43,"c(-58.5511822, -34.5996889)",FALSE,320000,270.17,7111.11,6,7804.88,6.59,NA,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-04-19T12:31:51Z,2024-07-18T10:20:59Z,Inmobiliaria,Alquiler,45,45,1,2,NA,Departamento,ARG,250000,250000,1845228707,2024-05,1184.43,"c(-58.5888667, -34.5768402)",FALSE,250000,211.07,5555.56,4.69,5555.56,4.69,NA,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-04-23T17:29:34Z,2024-07-23T08:40:29Z,Inmobiliaria,Alquiler,42,40,1,2,NA,Departamento,ARG,210000,210000,2499929529,2024-05,1184.43,"c(-58.5850939, -34.5936802)",FALSE,210000,177.3,5000,4.22,5250,4.43,NA,20,08,06840010,Martín Coronado,Martín Coronado,Centro,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-03-06T13:32:24Z,2024-06-04T00:00:00Z,Inmobiliaria,Alquiler,47,42,1,2,NA,Departamento,ARG,330000,330000,2389317905,2024-05,1184.43,"c(-58.558207, -34.607941)",FALSE,330000,278.62,7021.28,5.93,7857.14,6.63,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-17T00:00:00Z,2024-05-08T00:01:12Z,2024-06-07T00:00:12Z,Fsbo,Alquiler,60,60,2,2,NA,Departamento,ARG,250000,250000,2529853549,2024-05,1184.43,"c(-58.5658323, -34.5922679)",FALSE,250000,211.07,4166.67,3.52,4166.67,3.52,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-05-24T16:51:28Z,2024-08-25T00:00:00Z,Inmobiliaria,Alquiler,29,29,1,1,NA,Departamento,ARG,220000,220000,2570431237,2024-05,1184.43,"c(-58.5670109, -34.6024149)",FALSE,220000,185.74,7586.21,6.4,7586.21,6.4,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-28T00:00:00Z,2024-04-29T22:58:54Z,2024-05-29T00:00:00Z,Fsbo,Alquiler,35,35,1,2,NA,Departamento,ARG,270000,270000,2513006209,2024-05,1184.43,"c(-58.5422923, -34.6167033)",FALSE,270000,227.96,7714.29,6.51,7714.29,6.51,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-09T00:00:00Z,2024-05-07T01:05:20Z,2024-08-04T00:00:00Z,Inmobiliaria,Alquiler,49,45,1,2,NA,Departamento,ARG,350000,350000,1850460915,2024-05,1184.43,"c(-58.5645105, -34.6020552)",FALSE,350000,295.5,7142.86,6.03,7777.78,6.57,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-01T00:00:00Z,2024-04-03T19:05:57Z,2024-05-03T00:00:00Z,Fsbo,Alquiler,50,32,1,1,NA,Departamento,ARG,250000,250000,2459218957,2024-05,1184.43,"c(-58.55693, -34.6004215)",FALSE,250000,211.07,5000,4.22,7812.5,6.6,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-04-22T13:10:15Z,2024-07-21T00:00:00Z,Inmobiliaria,Alquiler,36,34,0,1,NA,Departamento,ARG,200000,200000,1845976107,2024-05,1184.43,"c(-58.593919, -34.583935)",FALSE,200000,168.86,5555.56,4.69,5882.35,4.97,NA,20,08,06840010,Martín Coronado,Martín Coronado,Centro,FALSE,FALSE,FALSE,FALSE
2024-05-07T00:00:00Z,2024-05-04T01:05:03Z,2024-08-01T00:00:00Z,Inmobiliaria,Alquiler,49,45,1,2,NA,Departamento,ARG,350000,350000,2521890761,2024-05,1184.43,"c(-58.5645105, -34.6020552)",FALSE,350000,295.5,7142.86,6.03,7777.78,6.57,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-05-22T10:00:04Z,2024-08-20T00:00:00Z,Inmobiliaria,Alquiler,55,53,1,2,NA,Departamento,ARG,320000,320000,2563926033,2024-05,1184.43,"c(-58.5645105, -34.6020552)",FALSE,320000,270.17,5818.18,4.91,6037.74,5.1,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,TRUE,FALSE
2024-05-23T00:00:00Z,2024-05-16T01:05:23Z,2024-08-13T00:00:00Z,Inmobiliaria,Alquiler,49,45,1,2,NA,Departamento,ARG,350000,350000,2549191393,2024-05,1184.43,"c(-58.5645105, -34.6020552)",FALSE,350000,295.5,7142.86,6.03,7777.78,6.57,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-23T00:00:00Z,2024-04-25T14:20:18Z,2024-05-25T00:00:00Z,Fsbo,Alquiler,60,45,1,2,NA,Departamento,ARG,280000,280000,2504064809,2024-05,1184.43,"c(-58.5523368, -34.6137572)",FALSE,280000,236.4,4666.67,3.94,6222.22,5.25,NA,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-20T00:00:00Z,2024-04-22T14:20:27Z,2024-07-21T00:00:00Z,Inmobiliaria,Alquiler,45,40,1,2,NA,Departamento,ARG,200000,200000,1845903351,2024-05,1184.43,"c(-58.590169, -34.588327)",FALSE,200000,168.86,4444.44,3.75,5000,4.22,DP,20,08,06840010,Martín Coronado,Martín Coronado,Centro,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-05-20T13:56:16Z,2024-08-18T00:00:00Z,Inmobiliaria,Alquiler,40,40,1,2,NA,Departamento,ARG,275000,275000,1854935743,2024-05,1184.43,"c(-58.5458816, -34.594183)",FALSE,275000,232.18,6875,5.8,6875,5.8,NA,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-05-29T16:10:01Z,2024-08-27T00:00:00Z,Inmobiliaria,Alquiler,70,45,1,2,NA,Departamento,ARG,330000,330000,2580826025,2024-05,1184.43,"c(-58.5633878, -34.5997864)",FALSE,330000,278.62,4714.29,3.98,7333.33,6.19,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-23T00:00:00Z,2024-05-10T08:57:07Z,2024-08-08T00:00:00Z,Inmobiliaria,Alquiler,69,63,2,3,NA,Departamento,ARG,470000,470000,2535986397,2024-05,1184.43,"c(-58.5591147, -34.6012833)",FALSE,470000,396.82,6811.59,5.75,7460.32,6.3,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-04-08T10:40:01Z,2024-07-07T00:00:00Z,Inmobiliaria,Alquiler,52,48,1,2,NA,Departamento,ARG,280000,280000,1840465551,2024-05,1184.43,"c(-58.5441373, -34.598822)",FALSE,280000,236.4,5384.62,4.55,5833.33,4.92,NA,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2024-05-13T00:00:00Z,2024-04-11T14:38:13Z,2024-05-14T11:25:42Z,Fsbo,Alquiler,33,30,1,1,NA,Departamento,ARG,230000,230000,2474613309,2024-05,1184.43,"c(-58.559364, -34.6010791)",FALSE,230000,194.19,6969.7,5.88,7666.67,6.47,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,TRUE,FALSE
2024-05-30T00:00:00Z,2024-05-13T22:06:22Z,2024-06-12T00:00:00Z,Fsbo,Alquiler,74,72,2,3,NA,Departamento,ARG,390000,390000,1852821619,2024-05,1184.43,"c(-58.5669281, -34.6089052)",FALSE,390000,329.27,5270.27,4.45,5416.67,4.57,DP,18,01,06840010,Caseros,Caseros,Caseros,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-03-18T16:31:03Z,2024-06-16T00:00:00Z,Inmobiliaria,Alquiler,52,50,1,2,NA,Departamento,ARG,350000,350000,1831787131,2024-05,1184.43,"c(-58.5446847, -34.5980443)",FALSE,350000,295.5,6730.77,5.68,7000,5.91,NA,21,13,06840010,Santos Lugares,Santos Lugares,Este,FALSE,FALSE,FALSE,FALSE
2024-05-08T00:00:00Z,2024-05-08T18:00:04Z,2024-08-06T00:00:00Z,Inmobiliaria,Alquiler,45,35,1,2,NA,Departamento,ARG,170000,170000,2532158541,2024-05,1184.43,"c(-58.596981, -34.5667265)",FALSE,170000,143.53,3777.78,3.19,4857.14,4.1,NA,26,07,06840010,Loma Hermosa,Norte,Norte,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-05-17T16:35:20Z,2024-06-16T00:00:00Z,Fsbo,Alquiler,55,36,1,1,NA,Departamento,ARG,270000,270000,2555368505,2024-05,1184.43,"c(-58.5343796, -34.6004747)",FALSE,270000,227.96,4909.09,4.14,7500,6.33,NA,29,12,06840010,Sáenz Peña,Sáenz Peña,Este,FALSE,FALSE,TRUE,FALSE
2024-05-30T00:00:00Z,2024-05-13T15:40:47Z,2024-08-11T00:00:00Z,Inmobiliaria,Alquiler,42,42,1,2,NA,Departamento,ARG,320000,320000,1852750651,2024-05,1184.43,"c(-58.588314, -34.599136)",FALSE,320000,270.17,7619.05,6.43,7619.05,6.43,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Ciudad Jardín Lomas del Palomar,Centro,FALSE,FALSE,FALSE,FALSE
2024-05-21T00:00:00Z,2024-04-12T22:13:26Z,2024-07-11T00:00:00Z,Inmobiliaria,Alquiler,27,27,0,1,NA,Departamento,ARG,150000,150000,2478592757,2024-05,1184.43,"c(-58.579107, -34.582114)",FALSE,150000,126.64,5555.56,4.69,5555.56,4.69,NA,22,14,06840010,Villa Bosch,Villa Bosch,Centro,FALSE,FALSE,FALSE,FALSE
2024-05-26T00:00:00Z,2024-03-15T11:33:53Z,2024-06-13T00:00:00Z,Inmobiliaria,Alquiler,60,55,1,0,NA,Departamento,ARG,250000,250000,2410336505,2024-05,1184.43,"c(-58.5836014, -34.5856076)",FALSE,250000,211.07,4166.67,3.52,4545.45,3.84,NA,20,08,06840010,Martín Coronado,Martín Coronado,Centro,FALSE,FALSE,FALSE,FALSE
2024-05-01T00:00:00Z,2024-04-24T17:00:15Z,2024-07-23T00:00:00Z,Inmobiliaria,Alquiler,60,55,2,3,NA,Departamento,ARG,300000,300000,2502069073,2024-05,1184.43,"c(-58.5993826, -34.5827596)",FALSE,300000,253.29,5000,4.22,5454.55,4.61,NA,20,08,06840010,Martín Coronado,Martín Coronado,Centro,FALSE,FALSE,FALSE,FALSE
2024-05-30T00:00:00Z,2024-05-16T13:08:31Z,2024-06-15T01:54:03Z,Fsbo,Alquiler,65,65,2,3,NA,Departamento,ARG,350000,350000,2550889613,2024-05,1184.43,"c(-58.5475936, -34.626765)",FALSE,350000,295.5,5384.62,4.55,5384.62,4.55,NA,30,04,06840010,Ciudadela,Ciudadela,Sur,FALSE,FALSE,FALSE,FALSE
