TIM_DAY,ITE_AUCTION_START_DATETIME,ITE_AUCTION_STOP_DATETIME,DEALER_TYPE_GROUP_DESC,OPERATION,TOTAL_AREA,COVERED_AREA,BEDROOMS,ROOMS,PROPERTY_TYPE,SIT_CURRENCY_ID,ITE_CURRENT_PRICE,PRECIO_LOCAL,ID.Final,mes,tc_prom,geometry,dummy_dolar,precio_pesos,precio_dolares,pesosm2tot,dolaresm2tot,pesosm2_cub,dolaresm2_cub,desarrollo prioritario,fid,cod_ent,cod_loc,nombre,zonas,Ambientes,digitos_iguales,digitos_iguales_pesos,digitos_iguales_m2tot,borrar
2024-09-29T00:00:00Z,"2024-06-13T22:12:04,810000",45726,Inmobiliaria,Venta,320,120,2,3,Casa,DOL,300000,291000000,432750890,2024-09,1229.23,"c(-58.5786051, -34.5866206)",TRUE,368769000,300000,1152403.12,937.5,3073075,2500,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:12:13,325000",45726,Inmobiliaria,Venta,410,190,2,4,Casa,DOL,152000,147440000,432712086,2024-09,1229.23,"c(-58.5926774, -34.580034)",TRUE,186842960,152000,455714.54,370.73,983384,800,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:12:32,011000",45726,Inmobiliaria,Venta,80,70,2,3,Casa,DOL,150000,145500000,809860743,2024-09,1229.23,"c(-58.5728186, -34.5919661)",TRUE,184384500,150000,2304806.25,1875,2634064.29,2142.86,DP,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:14:15,299000",45726,Inmobiliaria,Venta,460,200,4,5,Casa,DOL,150000,145500000,809815143,2024-09,1229.23,"c(-58.5838249, -34.5802451)",TRUE,184384500,150000,400835.87,326.09,921922.5,750,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:13:31,935000",45726,Inmobiliaria,Venta,235,150,3,4,Casa,DOL,190000,184300000,432725052,2024-09,1229.23,"c(-58.544295, -34.6023072)",TRUE,233553700,190000,993845.53,808.51,1557024.67,1266.67,DP,21,13,06840010,Santos Lugares,Este,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:13:11,243000",45726,Inmobiliaria,Venta,150,120,2,3,Casa,DOL,110000,106700000,432737920,2024-09,1229.23,"c(-58.5803156, -34.5995208)",TRUE,135215300,110000,901435.33,733.33,1126794.17,916.67,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:12:19,181000",45726,Inmobiliaria,Venta,250,220,4,5,Casa,DOL,330000,320100000,432750900,2024-09,1229.23,"c(-58.5958005, -34.5978847)",TRUE,405645900,330000,1622583.6,1320,1843845,1500,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T14:37:57,471000",45726,Inmobiliaria,Venta,330,140,2,3,Casa,DOL,120000,116400000,809726889,2024-09,1229.23,"c(-58.5959795, -34.5830092)",TRUE,147507600,120000,446992.73,363.64,1053625.71,857.14,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T14:36:34,120000",45726,Inmobiliaria,Venta,100,90,3,4,Casa,DOL,120000,116400000,809638151,2024-09,1229.23,"c(-58.5985215, -34.5803962)",TRUE,147507600,120000,1475076,1200,1638973.33,1333.33,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:13:09,644000",45726,Inmobiliaria,Venta,233,150,3,4,Casa,DOL,260000,252200000,432688128,2024-09,1229.23,"c(-58.5544221, -34.6014588)",TRUE,319599800,260000,1371672.96,1115.88,2130665.33,1733.33,DP,21,13,06840010,Santos Lugares,Este,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:13:13,417000",45726,Inmobiliaria,Venta,150,120,3,4,Casa,DOL,150000,145500000,809776741,2024-09,1229.23,"c(-58.5985323, -34.5803879)",TRUE,184384500,150000,1229230,1000,1536537.5,1250,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:13:45,998000",45726,Inmobiliaria,Venta,100,90,2,4,Casa,DOL,90000,87300000,809815139,2024-09,1229.23,"c(-58.5936697, -34.5808661)",TRUE,110630700,90000,1106307,900,1229230,1000,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:13:04,701000",45726,Inmobiliaria,Venta,90,85,3,4,Casa,DOL,135000,130950000,432725048,2024-09,1229.23,"c(-58.5731209, -34.5920024)",TRUE,165946050,135000,1843845,1500,1952306.47,1588.24,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:12:22,901000",45726,Inmobiliaria,Venta,202,150,3,4,Casa,DOL,150000,145500000,432737906,2024-09,1229.23,"c(-58.6079911, -34.5816116)",TRUE,184384500,150000,912794.55,742.57,1229230,1000,NA,24,10,06840010,Pablo Podestá,Norte,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:14:28,161000",45726,Inmobiliaria,Venta,200,90,2,3,Casa,DOL,100000,97000000,809873933,2024-09,1229.23,"c(-58.5879144, -34.5798684)",TRUE,122923000,100000,614615,500,1365811.11,1111.11,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T14:35:17,270000",45726,Inmobiliaria,Venta,100,90,2,4,Casa,DOL,50000,48500000,809700977,2024-09,1229.23,"c(-58.6152371, -34.5697149)",TRUE,61461500,50000,614615,500,682905.56,555.56,NA,23,11,06840010,Remedios de Escalada de San Mart�n,Remedios de Escalada de San Mart�n,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-07-23T18:44:31,287000",45766,Inmobiliaria,Venta,540,160,3,4,Casa,DOL,279000,270630000,439063346,2024-09,1229.23,"c(-58.577222, -34.5874439)",TRUE,342955170,279000,635102.17,516.67,2143469.81,1743.75,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T14:36:27,678000",45726,Inmobiliaria,Venta,214,140,3,4,Casa,DOL,120000,116400000,432667774,2024-09,1229.23,"c(-58.5797706, -34.5889958)",TRUE,147507600,120000,689287.85,560.75,1053625.71,857.14,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:13:39,139000",45726,Inmobiliaria,Venta,169,100,2,3,Casa,DOL,130000,126100000,809860761,2024-09,1229.23,"c(-58.5750078, -34.5855334)",TRUE,159799900,130000,945561.54,769.23,1597999,1300,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:13:33,407000",45726,Inmobiliaria,Venta,300,120,2,3,Casa,DOL,160000,155200000,432737926,2024-09,1229.23,"c(-58.580715, -34.588148)",TRUE,196676800,160000,655589.33,533.33,1638973.33,1333.33,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:12:39,917000",45726,Inmobiliaria,Venta,150,135,3,5,Casa,DOL,135000,130950000,809776731,2024-09,1229.23,"c(-58.5909462, -34.5797456)",TRUE,165946050,135000,1106307,900,1229230,1000,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:12:41,542000",45726,Inmobiliaria,Venta,70,60,2,3,Casa,DOL,85000,82450000,809815121,2024-09,1229.23,"c(-58.587757, -34.5837547)",TRUE,104484550,85000,1492636.43,1214.29,1741409.17,1416.67,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T14:37:10,974000",45726,Inmobiliaria,Venta,110,90,3,4,Casa,DOL,140000,135800000,809765735,2024-09,1229.23,"c(-58.5851094, -34.5800278)",TRUE,172092200,140000,1564474.55,1272.73,1912135.56,1555.56,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:12:17,825000",45726,Inmobiliaria,Venta,200,140,4,5,Casa,DOL,130000,126100000,809860737,2024-09,1229.23,"c(-58.5748857, -34.5990755)",TRUE,159799900,130000,798999.5,650,1141427.86,928.57,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T14:36:55,826000",45726,Inmobiliaria,Venta,184,80,2,3,Casa,DOL,50000,48500000,809701055,2024-09,1229.23,"c(-58.5795526, -34.5778846)",TRUE,61461500,50000,334029.89,271.74,768268.75,625,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-07-23T18:47:43,569000",45766,Inmobiliaria,Venta,150,100,2,3,Casa,DOL,90000,87300000,439101826,2024-09,1229.23,"c(-58.5774224, -34.5816452)",TRUE,110630700,90000,737538,600,1106307,900,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T14:37:06,248000",45726,Inmobiliaria,Venta,257,80,2,3,Casa,DOL,90000,87300000,432667814,2024-09,1229.23,"c(-58.5835062, -34.5783452)",TRUE,110630700,90000,430469.65,350.19,1382883.75,1125,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:13:06,604000",45726,Inmobiliaria,Venta,129,110,2,4,Casa,DOL,99000,96030000,809776739,2024-09,1229.23,"c(-58.5815978, -34.5841531)",TRUE,121693770,99000,943362.56,767.44,1106307,900,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,45408.414351851854,45678,Inmobiliaria,Venta,320,200,3,5,Casa,DOL,360000,349200000,752805975,2024-09,1229.23,"c(-58.5800491, -34.5867481)",TRUE,442522800,360000,1382883.75,1125,2212614,1800,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T14:37:14,019000",45726,Inmobiliaria,Venta,260,180,2,3,Casa,DOL,260000,252200000,809714041,2024-09,1229.23,"c(-58.5419042, -34.5972243)",TRUE,319599800,260000,1229230,1000,1775554.44,1444.44,NA,21,13,06840010,Santos Lugares,Este,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-07-18T09:49:14,920000",45761,Inmobiliaria,Venta,220,100,2,3,Casa,DOL,120000,116400000,438254694,2024-09,1229.23,"c(-58.5877985, -34.5794364)",TRUE,147507600,120000,670489.09,545.45,1475076,1200,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:12:30,152000",45726,Inmobiliaria,Venta,200,130,2,4,Casa,DOL,200000,194000000,809860741,2024-09,1229.23,"c(-58.5818377, -34.5853374)",TRUE,245846000,200000,1229230,1000,1891123.08,1538.46,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,45432.391458333332,45702,Inmobiliaria,Venta,460,145,3,4,Casa,DOL,250000,242500000,778925523,2024-09,1229.23,"c(-58.5745436, -34.5850256)",TRUE,307307500,250000,668059.78,543.48,2119362.07,1724.14,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-07-23T18:42:42,225000",45766,Inmobiliaria,Venta,216,200,3,5,Casa,DOL,250000,242500000,439088706,2024-09,1229.23,"c(-58.5890029, -34.5867132)",TRUE,307307500,250000,1422719.91,1157.41,1536537.5,1250,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T14:36:24,718000",45726,Inmobiliaria,Venta,540,160,3,4,Casa,DOL,360000,349200000,809701031,2024-09,1229.23,"c(-58.577222, -34.5874439)",TRUE,442522800,360000,819486.67,666.67,2765767.5,2250,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:13:18,998000",45726,Inmobiliaria,Venta,235,100,3,4,Casa,DOL,140000,135800000,809776747,2024-09,1229.23,"c(-58.5901846, -34.578574)",TRUE,172092200,140000,732307.23,595.74,1720922,1400,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T14:35:09,557000",45726,Inmobiliaria,Venta,300,284,4,3,Casa,DOL,232000,225040000,809765665,2024-09,1229.23,"c(-58.5910219, -34.5713546)",TRUE,285181360,232000,950604.53,773.33,1004159.72,816.9,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T14:37:24,714000",45726,Inmobiliaria,Venta,200,130,2,3,Casa,DOL,125000,121250000,809752965,2024-09,1229.23,"c(-58.5601868, -34.5939618)",TRUE,153653750,125000,768268.75,625,1181951.92,961.54,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:13:42,088000",45726,Inmobiliaria,Venta,216,160,4,1,Casa,DOL,130000,126100000,432750918,2024-09,1229.23,"c(-58.5881315, -34.5709486)",TRUE,159799900,130000,739814.35,601.85,998749.38,812.5,NA,22,14,06840010,Villa Bosch,Centro,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:12:45,131000",45726,Inmobiliaria,Venta,160,100,3,3,Casa,DOL,110000,106700000,432699892,2024-09,1229.23,"c(-58.5822976, -34.5885999)",TRUE,135215300,110000,845095.62,687.5,1352153,1100,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:14:35,109000",45726,Inmobiliaria,Venta,128,85,3,4,Casa,DOL,160000,155200000,809873935,2024-09,1229.23,"c(-58.567389, -34.5871339)",TRUE,196676800,160000,1536537.5,1250,2313844.71,1882.35,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:13:17,245000",45726,Inmobiliaria,Venta,230,130,2,3,Casa,DOL,150000,145500000,432688134,2024-09,1229.23,"c(-58.5725998, -34.5845297)",TRUE,184384500,150000,801671.74,652.17,1418342.31,1153.85,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T14:35:32,875000",45726,Inmobiliaria,Venta,200,130,2,4,Casa,DOL,150000,145500000,432667730,2024-09,1229.23,"c(-58.578991, -34.5984497)",TRUE,184384500,150000,921922.5,750,1418342.31,1153.85,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T14:36:11,164000",45726,Inmobiliaria,Venta,355,250,4,5,Casa,DOL,300000,291000000,809804055,2024-09,1229.23,"c(-58.5825593, -34.5820319)",TRUE,368769000,300000,1038785.92,845.07,1475076,1200,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-07-23T18:47:42,055000",45766,Inmobiliaria,Venta,130,80,2,3,Casa,DOL,90000,87300000,439101824,2024-09,1229.23,"c(-58.5819753, -34.5879695)",TRUE,110630700,90000,851005.38,692.31,1382883.75,1125,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T22:13:37,560000",45726,Inmobiliaria,Venta,95,80,2,3,Casa,DOL,92000,89240000,432688140,2024-09,1229.23,"c(-58.5842276, -34.5857205)",TRUE,113089160,92000,1190412.21,968.42,1413614.5,1150,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-07-23T18:46:51,766000",45766,Inmobiliaria,Venta,200,120,3,4,Casa,DOL,200000,194000000,439037404,2024-09,1229.23,"c(-58.5853697, -34.5814515)",TRUE,245846000,200000,1229230,1000,2048716.67,1666.67,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-06-13T14:36:49,603000",45726,Inmobiliaria,Venta,300,120,2,3,Casa,DOL,150000,145500000,809638167,2024-09,1229.23,"c(-58.577471, -34.5918821)",TRUE,184384500,150000,614615,500,1536537.5,1250,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-09-20T16:05:18,325000",45825,Inmobiliaria,Venta,300,160,3,5,Casa,DOL,170000,164900000,451286960,2024-09,1229.23,"c(-58.5777659, -34.5803057)",TRUE,208969100,170000,696563.67,566.67,1306056.88,1062.5,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,45392.707337962966,45662,Inmobiliaria,Venta,250,80,2,3,Casa,DOL,45000,43650000,420926026,2024-09,1229.23,"c(-58.5941897, -34.5694074)",TRUE,55315350,45000,221261.4,180,691441.88,562.5,NA,26,07,06840010,Loma Hermosa,Norte,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-09-04T15:22:08,225000",45569,Fsbo,Venta,228,120,4,5,Casa,DOL,110000,106700000,901994985,2024-09,1229.23,"c(-58.5888698, -34.606041)",TRUE,135215300,110000,593049.56,482.46,1126794.17,916.67,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-02T00:00:00Z,"2024-08-05T11:13:13,254000",45539,Fsbo,Venta,228,120,4,5,Casa,DOL,113900,108603650,872144595,2024-09,1229.23,"c(-58.5888698, -34.606041)",TRUE,140009297,113900,614075.86,499.56,1166744.14,949.17,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-03T00:00:00Z,"2024-07-12T16:51:00,895000",45755,Inmobiliaria,Venta,250,150,3,4,Casa,DOL,179900,171444700,843969465,2024-09,1229.23,"c(-58.551816, -34.6328891)",TRUE,221138477,179900,884553.91,719.6,1474256.51,1199.33,NA,30,04,06840010,Ciudadela,Sur,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-23T00:00:00Z,"2024-07-08T22:13:13,289000",45751,Inmobiliaria,Venta,179,150,2,3,Casa,DOL,60000,57930000,436824918,2024-09,1229.23,"c(-58.5591228, -34.6129982)",TRUE,73753800,60000,412032.4,335.2,491692,400,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-17T00:00:00Z,"2024-09-12T21:40:07,558000",45817,Inmobiliaria,Venta,312,198,3,6,Casa,DOL,205000,197210000,449780528,2024-09,1229.23,"c(-58.5898764, -34.5992355)",TRUE,251992150,205000,807667.15,657.05,1272687.63,1035.35,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-08T00:00:00Z,"2024-07-29T21:53:19,282000",45772,Inmobiliaria,Venta,300,100,3,4,Casa,DOL,114000,109212000,865538161,2024-09,1229.23,"c(-58.5745168, -34.6217222)",TRUE,140132220,114000,467107.4,380,1401322.2,1140,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-16T00:00:00Z,"2024-08-28T10:50:12,328000",45802,Inmobiliaria,Venta,436,193,4,7,Casa,DOL,295000,283790000,446415292,2024-09,1229.23,"c(-58.5870988, -34.6069353)",TRUE,362622850,295000,831703.78,676.61,1878874.87,1528.5,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-11T00:00:00Z,"2024-08-11T21:51:14,704000",45785,Inmobiliaria,Venta,312,198,3,6,Casa,DOL,205000,196390000,442726202,2024-09,1229.23,"c(-58.5898764, -34.5992355)",TRUE,251992150,205000,807667.15,657.05,1272687.63,1035.35,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-14T00:00:00Z,"2024-08-25T21:38:40,804000",45799,Inmobiliaria,Venta,371,160,3,4,Casa,DOL,150000,144300000,445722610,2024-09,1229.23,"c(-58.553842, -34.6158101)",TRUE,184384500,150000,496993.26,404.31,1152403.12,937.5,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-29T00:00:00Z,"2024-09-09T21:36:55,404000",45814,Inmobiliaria,Venta,300,100,3,4,Casa,DOL,104900,101753000,905977441,2024-09,1229.23,"c(-58.5745168, -34.6217222)",TRUE,128946227,104900,429820.76,349.67,1289462.27,1049,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-09-23T00:00:00Z,"2024-08-29T21:39:26,988000",45803,Inmobiliaria,Venta,240,200,3,4,Casa,DOL,200000,193100000,897182295,2024-09,1229.23,"c(-58.5746453, -34.6078693)",TRUE,245846000,200000,1024358.33,833.33,1229230,1000,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
