"","TIM_DAY","ITE_AUCTION_START_DATETIME","ITE_AUCTION_STOP_DATETIME","DEALER_TYPE_GROUP_DESC","OPERATION","TOTAL_AREA","COVERED_AREA","BEDROOMS","ROOMS","ITE_ITEM_ID","PROPERTY_TYPE","SIT_CURRENCY_ID","ITE_CURRENT_PRICE","PRECIO_LOCAL","ID Final","mes","tc_prom","geometry","dummy_dolar","precio_pesos","precio_dolares","pesosm2tot","dolaresm2tot","pesosm2_cub","dolaresm2_cub","fid","cod_ent","cod_loc","nombre","zona_venta","zona_alq","digitos_iguales","digitos_iguales_pesos","digitos_iguales_m2tot","borrar","ID FINAL","ID","desarrollo prioritario","zonas","Ambientes","Item ID"
"920","2024-05-20T00:00:00Z","2024-04-22T14:20:27Z","2024-07-21T00:00:00Z","Inmobiliaria","Alquiler","45","40","1","2",NA,"Departamento","ARG","200000","200000","1845903351","2024-05","1184.43","c(-58.590169, -34.588327)","FALSE","200000","168.86","4444.44","3.75","5000","4.22","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"921","2024-04-29T00:00:00Z","2024-04-22 17:40:13","2024-07-21 0:00:00","Inmobiliaria","Alquiler","29","29","0","1",NA,"Departamento","ARG","180000","180000","1845968099","2024-04","1035.92","c(-58.5642222, -34.6067773)","FALSE","180000","173.76","6206.9","5.99","6206.9","5.99","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"922","2024-05-03T00:00:00Z","2024-04-22T17:40:13Z","2024-07-21T00:00:00Z","Inmobiliaria","Alquiler","29","29","0","1",NA,"Departamento","ARG","180000","180000","1845968099","2024-05","1184.43","c(-58.5642222, -34.6067773)","FALSE","180000","151.97","6206.9","5.24","6206.9","5.24","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"923","2024-04-29T00:00:00Z","2024-04-22 13:10:15","2024-07-21 0:00:00","Inmobiliaria","Alquiler","36","34","0","1",NA,"Departamento","ARG","200000","200000","1845976107","2024-04","1035.92","c(-58.593919, -34.583935)","FALSE","200000","193.07","5555.56","5.36","5882.35","5.68","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"924","2024-05-30T00:00:00Z","2024-04-22T13:10:15Z","2024-07-21T00:00:00Z","Inmobiliaria","Alquiler","36","34","0","1",NA,"Departamento","ARG","200000","200000","1845976107","2024-05","1184.43","c(-58.593919, -34.583935)","FALSE","200000","168.86","5555.56","4.69","5882.35","4.97","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"925","2024-06-29T00:00:00Z","2024-04-22 13:10:15","2024-07-21 00:00:00","Inmobiliaria","Alquiler","36","34","0","1",NA,"Departamento","ARG","200000","200000","1845976107","2024-06","1281.36","c(-58.593919, -34.583935)","FALSE","200000","156.08","5555.56","4.34","5882.35","4.59","20","08","06840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"926","2024-04-29T00:00:00Z","2024-04-23 14:18:44","2024-07-22 0:00:00","Inmobiliaria","Alquiler","33","31","1","1",NA,"Departamento","ARG","190000","190000","1846169671","2024-04","1035.92","c(-58.5611734, -34.6014)","FALSE","190000","183.41","5757.58","5.56","6129.03","5.92","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","TRUE","FALSE",NA,NA,"DP",NA,NA,NA
"927","2024-05-26T00:00:00Z","2024-04-23T14:18:44Z","2024-07-22T00:00:00Z","Inmobiliaria","Alquiler","33","31","1","1",NA,"Departamento","ARG","190000","190000","1846169671","2024-05","1184.43","c(-58.5611734, -34.6014)","FALSE","190000","160.41","5757.58","4.86","6129.03","5.17","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","TRUE","FALSE",NA,NA,"DP",NA,NA,NA
"928","2024-04-29T00:00:00Z","2024-04-23 15:45:04","2024-07-22 0:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","220000","220000","1846203303","2024-04","1035.92","c(-58.5693647, -34.5927147)","FALSE","220000","212.37","5500","5.31","5500","5.31","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"929","2024-05-30T00:00:00Z","2024-04-23T15:45:04Z","2024-07-22T00:00:00Z","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","230000","230000","1846203303","2024-05","1184.43","c(-58.5693647, -34.5927147)","FALSE","230000","194.19","5750","4.85","5750","4.85","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"930","2024-06-29T00:00:00Z","2024-04-23 15:45:04","2024-09-10 00:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","230000","230000","1846203303","2024-06","1281.36","c(-58.5693647, -34.5927147)","FALSE","230000","179.5","5750","4.49","5750","4.49","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"931","2024-04-29T00:00:00Z","2024-04-24 11:09:49","2024-07-23 0:00:00","Inmobiliaria","Alquiler","33","29","0","1",NA,"Departamento","ARG","200000","200000","1846394479","2024-04","1035.92","c(-58.5590846, -34.6014685)","FALSE","200000","193.07","6060.61","5.85","6896.55","6.66","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","TRUE","FALSE",NA,NA,"DP",NA,NA,NA
"932","2024-05-30T00:00:00Z","2024-04-24T11:09:49Z","2024-07-23T00:00:00Z","Inmobiliaria","Alquiler","33","29","0","1",NA,"Departamento","ARG","200000","200000","1846394479","2024-05","1184.43","c(-58.5590846, -34.6014685)","FALSE","200000","168.86","6060.61","5.12","6896.55","5.82","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","TRUE","FALSE",NA,NA,"DP",NA,NA,NA
"933","2024-06-29T00:00:00Z","2024-04-24 11:09:49","2024-07-23 11:00:44","Inmobiliaria","Alquiler","33","29","0","1",NA,"Departamento","ARG","200000","200000","1846394479","2024-06","1281.36","c(-58.5590846, -34.6014685)","FALSE","200000","156.08","6060.61","4.73","6896.55","5.38","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","TRUE","FALSE",NA,NA,"DP",NA,NA,NA
"934","2024-04-29T00:00:00Z","2024-04-24 14:15:05","2024-07-23 0:00:00","Inmobiliaria","Alquiler","85","65","2","3",NA,"Departamento","ARG","275000","275000","1846466743","2024-04","1035.92","c(-58.5504778, -34.6312577)","FALSE","275000","265.46","3235.29","3.12","4230.77","4.08","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"935","2024-05-08T00:00:00Z","2024-04-24T14:15:05Z","2024-07-23T00:00:00Z","Inmobiliaria","Alquiler","85","65","2","3",NA,"Departamento","ARG","275000","275000","1846466743","2024-05","1184.43","c(-58.5504778, -34.6312577)","FALSE","275000","232.18","3235.29","2.73","4230.77","3.57","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"936","2024-04-29T00:00:00Z","2024-04-24 11:16:57","2024-05-24 0:00:00","Fsbo","Alquiler","80","70","2",NA,NA,"Casa","ARG","360000","360000","1846472615","2024-04","1035.92","c(-58.5627384, -34.6225022)","FALSE","360000","347.52","4500","4.34","5142.86","4.96","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"937","2024-05-10T00:00:00Z","2024-04-24T11:16:57Z","2024-05-24T00:00:00Z","Fsbo","Alquiler","80","70","2",NA,NA,"Casa","ARG","350000","350000","1846472615","2024-05","1184.43","c(-58.5627384, -34.6225022)","FALSE","350000","295.5","4375","3.69","5000","4.22","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"938","2024-04-29T00:00:00Z","2024-04-25 11:04:29","2024-07-24 0:00:00","Inmobiliaria","Alquiler","50","45","1","2",NA,"Departamento","ARG","250000","250000","1846697179","2024-04","1035.92","c(-58.589627, -34.6053418)","FALSE","250000","241.33","5000","4.83","5555.56","5.36","19","3","6840010","Ciudad Jardín Lomas del Palomar","Ciudad Jardín Lomas del Palomar","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"939","2024-05-30T00:00:00Z","2024-04-25T11:04:29Z","2024-07-24T00:00:00Z","Inmobiliaria","Alquiler","50","45","1","2",NA,"Departamento","ARG","250000","250000","1846697179","2024-05","1184.43","c(-58.589627, -34.6053418)","FALSE","250000","211.07","5000","4.22","5555.56","4.69","19","3","6840010","Ciudad Jardín Lomas del Palomar","Ciudad Jardín Lomas del Palomar","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"940","2024-06-11T00:00:00Z","2024-04-25 11:04:29","2024-07-24 00:00:00","Inmobiliaria","Alquiler","50","45","1","2",NA,"Departamento","ARG","250000","250000","1846697179","2024-06","1281.36","c(-58.589627, -34.6053418)","FALSE","250000","195.11","5000","3.9","5555.56","4.34","19","03","06840010","Ciudad Jardín Lomas del Palomar","Ciudad Jardín Lomas del Palomar","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"941","2024-04-29T00:00:00Z","2024-04-25 11:18:17","2024-07-24 0:00:00","Inmobiliaria","Alquiler","41","37","1","2",NA,"Departamento","ARG","250000","250000","1846724379","2024-04","1035.92","c(-58.5791176, -34.5848458)","FALSE","250000","241.33","6097.56","5.89","6756.76","6.52","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"942","2024-05-21T00:00:00Z","2024-04-25T11:18:17Z","2024-07-24T00:00:00Z","Inmobiliaria","Alquiler","41","37","1","2",NA,"Departamento","ARG","250000","250000","1846724379","2024-05","1184.43","c(-58.5791176, -34.5848458)","FALSE","250000","211.07","6097.56","5.15","6756.76","5.7","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"943","2024-04-29T00:00:00Z","2024-04-26 11:47:42","2024-05-26 0:00:00","Fsbo","Alquiler","40","35","1","2",NA,"Departamento","ARG","210000","210000","1847101647","2024-04","1035.92","c(-58.5835769, -34.5914807)","FALSE","210000","202.72","5250","5.07","6000","5.79","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"944","2024-05-04T00:00:00Z","2024-04-26T11:47:42Z","2024-05-26T00:00:00Z","Fsbo","Alquiler","40","35","1","2",NA,"Departamento","ARG","190000","190000","1847101647","2024-05","1184.43","c(-58.5835769, -34.5914807)","FALSE","190000","160.41","4750","4.01","5428.57","4.58","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"945","2024-04-29T00:00:00Z","2024-04-29 9:54:36","2024-07-28 0:00:00","Inmobiliaria","Alquiler","32","29","0","1",NA,"Departamento","ARG","175000","175000","1847795243","2024-04","1035.92","c(-58.5370272, -34.6003785)","FALSE","175000","168.93","5468.75","5.28","6034.48","5.83","29","12","6840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"946","2024-05-02T00:00:00Z","2024-04-29T09:54:36Z","2024-07-28T00:00:00Z","Inmobiliaria","Alquiler","32","29","0","1",NA,"Departamento","ARG","175000","175000","1847795243","2024-05","1184.43","c(-58.5370272, -34.6003785)","FALSE","175000","147.75","5468.75","4.62","6034.48","5.09","29","12","6840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"947","2024-04-29T00:00:00Z","2024-04-29 9:15:07","2024-07-28 0:00:00","Inmobiliaria","Alquiler","43","43","1","2",NA,"Departamento","ARG","280000","280000","1847818871","2024-04","1035.92","c(-58.5832318, -34.5855357)","FALSE","280000","270.29","6511.63","6.29","6511.63","6.29","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"948","2024-05-30T00:00:00Z","2024-04-29T09:15:07Z","2024-08-22T00:00:00Z","Inmobiliaria","Alquiler","43","43","1","2",NA,"Departamento","ARG","250000","250000","1847818871","2024-05","1184.43","c(-58.5832318, -34.5855357)","FALSE","250000","211.07","5813.95","4.91","5813.95","4.91","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"949","2024-06-05T00:00:00Z","2024-04-29 09:15:07","2024-08-22 00:00:00","Inmobiliaria","Alquiler","43","43","1","2",NA,"Departamento","ARG","250000","250000","1847818871","2024-06","1281.36","c(-58.5832318, -34.5855357)","FALSE","250000","195.11","5813.95","4.54","5813.95","4.54","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"950","2024-05-30T00:00:00Z","2024-04-30T09:59:33Z","2024-07-29T00:00:00Z","Inmobiliaria","Alquiler","73","70","2","3",NA,"Departamento","ARG","350000","350000","1848341867","2024-05","1184.43","c(-58.5534962, -34.6078164)","FALSE","350000","295.5","4794.52","4.05","5000","4.22","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"951","2024-06-26T00:00:00Z","2024-04-30 09:59:33","2024-07-30 10:41:13","Inmobiliaria","Alquiler","73","70","2","3",NA,"Departamento","ARG","350000","350000","1848341867","2024-06","1281.36","c(-58.5534962, -34.6078164)","FALSE","350000","273.15","4794.52","3.74","5000","3.9","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"952","2024-05-30T00:00:00Z","2024-05-02T15:47:55Z","2024-07-31T00:00:00Z","Inmobiliaria","Alquiler","48","45","2","3",NA,"Departamento","ARG","250000","250000","1848933327","2024-05","1184.43","c(-58.5602075, -34.6258528)","FALSE","250000","211.07","5208.33","4.4","5555.56","4.69","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"953","2024-06-25T00:00:00Z","2024-05-02 15:47:55","2024-07-31 00:00:00","Inmobiliaria","Alquiler","48","45","2","3",NA,"Departamento","ARG","250000","250000","1848933327","2024-06","1281.36","c(-58.5602075, -34.6258528)","FALSE","250000","195.11","5208.33","4.06","5555.56","4.34","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"954","2024-05-30T00:00:00Z","2024-05-02T15:06:16Z","2024-07-31T00:00:00Z","Inmobiliaria","Alquiler","52","32","1","2",NA,"Departamento","ARG","320000","320000","1848955327","2024-05","1184.43","c(-58.5363113, -34.5969981)","FALSE","320000","270.17","6153.85","5.2","10000","8.44","29","12","6840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"955","2024-06-13T00:00:00Z","2024-05-02 15:06:16","2024-08-01 10:15:33","Inmobiliaria","Alquiler","52","32","1","2",NA,"Departamento","ARG","320000","320000","1848955327","2024-06","1281.36","c(-58.5363113, -34.5969981)","FALSE","320000","249.73","6153.85","4.8","10000","7.8","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"956","2024-05-30T00:00:00Z","2024-05-06T11:45:15Z","2024-08-14T10:33:31Z","Inmobiliaria","Alquiler","45","40","1","2",NA,"Departamento","ARG","265000","265000","1849970731","2024-05","1184.43","c(-58.5437902, -34.6370577)","FALSE","265000","223.74","5888.89","4.97","6625","5.59","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"957","2024-06-02T00:00:00Z","2024-05-06 11:45:15","2024-08-14 10:33:31","Inmobiliaria","Alquiler","45","40","1","2",NA,"Departamento","ARG","265000","265000","1849970731","2024-06","1281.36","c(-58.5437902, -34.6370577)","FALSE","265000","206.81","5888.89","4.6","6625","5.17","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"958","2024-05-30T00:00:00Z","2024-05-06T13:12:25Z","2024-06-05T00:00:00Z","Fsbo","Alquiler","50","32","1","1",NA,"Departamento","ARG","250000","250000","1850003111","2024-05","1184.43","c(-58.55693, -34.6004215)","FALSE","250000","211.07","5000","4.22","7812.5","6.6","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"959","2024-06-04T00:00:00Z","2024-05-06 13:12:25","2024-06-05 00:00:00","Fsbo","Alquiler","50","32","1","1",NA,"Departamento","ARG","250000","250000","1850003111","2024-06","1281.36","c(-58.55693, -34.6004215)","FALSE","250000","195.11","5000","3.9","7812.5","6.1","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"960","2024-05-30T00:00:00Z","2024-05-06T10:30:30Z","2024-08-20T00:00:00Z","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","300000","300000","1850039619","2024-05","1184.43","c(-58.5658879, -34.6088702)","FALSE","300000","253.29","7500","6.33","7500","6.33","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"961","2024-06-27T00:00:00Z","2024-05-06 10:30:30","2024-08-20 00:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","280000","280000","1850039619","2024-06","1281.36","c(-58.5658879, -34.6088702)","FALSE","280000","218.52","7000","5.46","7000","5.46","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"962","2024-05-30T00:00:00Z","2024-05-06T10:46:04Z","2024-08-04T00:00:00Z","Inmobiliaria","Alquiler","45","45","1","2",NA,"Departamento","ARG","230000","230000","1850196415","2024-05","1184.43","c(-58.5901353, -34.5775891)","FALSE","230000","194.19","5111.11","4.32","5111.11","4.32","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"963","2024-06-29T00:00:00Z","2024-05-06 10:46:04","2024-08-04 00:00:00","Inmobiliaria","Alquiler","45","45","1","2",NA,"Departamento","ARG","230000","230000","1850196415","2024-06","1281.36","c(-58.5901353, -34.5775891)","FALSE","230000","179.5","5111.11","3.99","5111.11","3.99","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"964","2024-05-30T00:00:00Z","2024-05-06T17:33:50Z","2024-08-04T00:00:00Z","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","240000","240000","1850214543","2024-05","1184.43","c(-58.5509197, -34.5935154)","FALSE","240000","202.63","6000","5.07","6000","5.07","21","13","6840010","Santos Lugares","Santos Lugares","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"965","2024-06-29T00:00:00Z","2024-05-06 17:33:50","2024-08-04 00:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","210000","210000","1850214543","2024-06","1281.36","c(-58.5509197, -34.5935154)","FALSE","210000","163.89","5250","4.1","5250","4.1","21","13","06840010","Santos Lugares","Santos Lugares","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"966","2024-08-02T00:00:00Z","45418.731828703705","45508.0","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","210000","210000.0","1850214543","2024-08","1295.36","c(-58.5509197, -34.5935154)","FALSE","210000","162.12","5250","4.05","5250","4.05","21","13","06840010","Santos Lugares",NA,NA,"FALSE","FALSE","FALSE","FALSE",NA,NA,NA,"Este","2 ambientes",NA
"967","2024-05-30T00:00:00Z","2024-05-06T20:56:13Z","2024-06-05T00:00:00Z","Fsbo","Alquiler","35","35","2","3",NA,"Departamento","ARG","280000","280000","1850301067","2024-05","1184.43","c(-58.5362949, -34.6341427)","FALSE","280000","236.4","8000","6.75","8000","6.75","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"968","2024-06-04T00:00:00Z","2024-05-06 20:56:13","2024-06-05 00:00:00","Fsbo","Alquiler","35","35","2","3",NA,"Departamento","ARG","280000","280000","1850301067","2024-06","1281.36","c(-58.5362949, -34.6341427)","FALSE","280000","218.52","8000","6.24","8000","6.24","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"969","2024-05-30T00:00:00Z","2024-05-07T14:07:42Z","2024-08-08T16:31:54Z","Inmobiliaria","Alquiler","43","40","1","2",NA,"Departamento","ARG","240000","240000","1850475971","2024-05","1184.43","c(-58.5629408, -34.6095999)","FALSE","240000","202.63","5581.4","4.71","6000","5.07","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"970","2024-06-23T00:00:00Z","2024-05-07 14:07:42","2024-08-09 03:20:35","Inmobiliaria","Alquiler","43","40","1","2",NA,"Departamento","ARG","240000","240000","1850475971","2024-06","1281.36","c(-58.5629408, -34.6095999)","FALSE","240000","187.3","5581.4","4.36","6000","4.68","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"971","2024-05-30T00:00:00Z","2024-05-07T17:48:41Z","2024-08-05T20:30:03Z","Inmobiliaria","Alquiler","48","46","1","2",NA,"Departamento","ARG","260000","260000","1850700351","2024-05","1184.43","c(-58.529401, -34.6018039)","FALSE","260000","219.51","5416.67","4.57","5652.17","4.77","29","12","6840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"972","2024-06-17T00:00:00Z","2024-05-07 17:48:41","2024-08-06 13:41:52","Inmobiliaria","Alquiler","48","46","1","2",NA,"Departamento","ARG","260000","260000","1850700351","2024-06","1281.36","c(-58.529401, -34.6018039)","FALSE","260000","202.91","5416.67","4.23","5652.17","4.41","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"973","2024-05-30T00:00:00Z","2024-05-08T11:46:10Z","2024-08-06T00:00:00Z","Inmobiliaria","Alquiler","51","40","1","2",NA,"Departamento","ARG","300000","300000","1850772651","2024-05","1184.43","c(-58.533377, -34.6075966)","FALSE","300000","253.29","5882.35","4.97","7500","6.33","16","15","6840010","Villa Raffo","Villa Raffo","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"974","2024-06-29T00:00:00Z","2024-05-08 11:46:10","2024-08-07 11:15:23","Inmobiliaria","Alquiler","51","40","1","2",NA,"Departamento","ARG","300000","300000","1850772651","2024-06","1281.36","c(-58.533377, -34.6075966)","FALSE","300000","234.13","5882.35","4.59","7500","5.85","16","15","06840010","Villa Raffo","Villa Raffo","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"975","2024-05-30T00:00:00Z","2024-05-08T09:56:14Z","2024-08-06T00:00:00Z","Inmobiliaria","Alquiler","68","55","2","3",NA,"Departamento","ARG","350000","350000","1850790475","2024-05","1184.43","c(-58.5676563, -34.5875091)","FALSE","350000","295.5","5147.06","4.35","6363.64","5.37","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"976","2024-06-05T00:00:00Z","2024-05-08 09:56:14","2024-08-06 00:00:00","Inmobiliaria","Alquiler","68","55","2","3",NA,"Departamento","ARG","350000","350000","1850790475","2024-06","1281.36","c(-58.5676563, -34.5875091)","FALSE","350000","273.15","5147.06","4.02","6363.64","4.97","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"977","2024-05-30T00:00:00Z","2024-05-08T13:59:31Z","2024-08-06T00:00:00Z","Inmobiliaria","Alquiler","27","27","0","1",NA,"Departamento","ARG","160000","160000","1850809267","2024-05","1184.43","c(-58.5393305, -34.6373946)","FALSE","160000","135.09","5925.93","5","5925.93","5","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"978","2024-06-23T00:00:00Z","2024-05-08 13:59:31","2024-08-06 00:00:00","Inmobiliaria","Alquiler","27","27","0","1",NA,"Departamento","ARG","160000","160000","1850809267","2024-06","1281.36","c(-58.5393305, -34.6373946)","FALSE","160000","124.87","5925.93","4.62","5925.93","4.62","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"979","2024-05-30T00:00:00Z","2024-05-08T14:13:10Z","2024-08-06T00:00:00Z","Inmobiliaria","Alquiler","35","33","1","2",NA,"Departamento","ARG","250000","250000","1850810343","2024-05","1184.43","c(-58.5769488, -34.5985224)","FALSE","250000","211.07","7142.86","6.03","7575.76","6.4","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"980","2024-06-29T00:00:00Z","2024-05-08 14:13:10","2024-08-06 00:00:00","Inmobiliaria","Alquiler","35","33","1","2",NA,"Departamento","ARG","250000","250000","1850810343","2024-06","1281.36","c(-58.5769488, -34.5985224)","FALSE","250000","195.11","7142.86","5.57","7575.76","5.91","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"981","2024-05-30T00:00:00Z","2024-05-09T10:39:52Z","2024-08-07T00:00:00Z","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","230000","230000","1851464747","2024-05","1184.43","c(-58.5683868, -34.5893551)","FALSE","230000","194.19","5750","4.85","5750","4.85","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"982","2024-06-29T00:00:00Z","2024-05-09 10:39:52","2024-08-07 00:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","230000","230000","1851464747","2024-06","1281.36","c(-58.5683868, -34.5893551)","FALSE","230000","179.5","5750","4.49","5750","4.49","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"983","2024-05-30T00:00:00Z","2024-05-09T11:25:03Z","2024-06-08T00:03:05Z","Fsbo","Alquiler","36","36","0","1",NA,"Departamento","ARG","190000","190000","1851468967","2024-05","1184.43","c(-58.5350467, -34.6426015)","FALSE","190000","160.41","5277.78","4.46","5277.78","4.46","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
