TIM_DAY,ITE_AUCTION_START_DATETIME,ITE_AUCTION_STOP_DATETIME,DEALER_TYPE_GROUP_DESC,OPERATION,TOTAL_AREA,COVERED_AREA,BEDROOMS,ROOMS,ITE_ITEM_ID,PROPERTY_TYPE,SIT_CURRENCY_ID,ITE_CURRENT_PRICE,PRECIO_LOCAL,ID Final,mes,tc_prom,geometry,dummy_dolar,precio_pesos,precio_dolares,pesosm2tot,dolaresm2tot,pesosm2_cub,dolaresm2_cub,desarrollo prioritario,fid,cod_ent,cod_loc,nombre,zonas,Ambientes,digitos_iguales,digitos_iguales_pesos,digitos_iguales_m2tot,borrar
2024-07-30T00:00:00Z,2024-06-27T15:24:45Z,2024-09-25T00:00:00Z,Inmobiliaria,Alquiler,35,33,1,2,NA,Departamento,ARG,310000,310000,2270864637,2024-07,1351.65,"c(-58.530583, -34.607833)",FALSE,310000,229.35,8857.14,6.55,9393.94,6.95,NA,16,15,06840010,Villa Raffo,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-05T00:00:00Z,2024-04-08T10:40:01Z,2024-07-07T00:00:00Z,Inmobiliaria,Alquiler,52,48,1,2,NA,Departamento,ARG,280000,280000,1804502331,2024-07,1351.65,"c(-58.5441373, -34.598822)",FALSE,280000,207.15,5384.62,3.98,5833.33,4.32,NA,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-30T00:00:00Z,2024-05-28T17:03:57Z,2024-08-26T00:00:00Z,Inmobiliaria,Alquiler,45,42,1,2,NA,Departamento,ARG,290000,290000,2240659305,2024-07,1351.65,"c(-58.5662482, -34.599836)",FALSE,290000,214.55,6444.44,4.77,6904.76,5.11,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-30T00:00:00Z,2024-07-23T16:15:07Z,2024-10-21T00:00:00Z,Inmobiliaria,Alquiler,60,55,1,2,NA,Departamento,ARG,340000,340000,1777402927,2024-07,1351.65,"c(-58.5892145, -34.5906086)",FALSE,340000,251.54,5666.67,4.19,6181.82,4.57,NA,20,08,06840010,Martín Coronado,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-03T00:00:00Z,2024-04-03T15:45:04Z,2024-07-04T14:13:57Z,Inmobiliaria,Alquiler,40,40,1,1,NA,Departamento,ARG,150000,150000,1806907307,2024-07,1351.65,"c(-58.5803633, -34.5821933)",FALSE,150000,110.98,3750,2.77,3750,2.77,NA,22,14,06840010,Villa Bosch,Centro,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-07-30T00:00:00Z,2024-07-23T17:22:32Z,2024-10-21T00:00:00Z,Inmobiliaria,Alquiler,45,45,1,2,NA,Departamento,ARG,310000,310000,1810621859,2024-07,1351.65,"c(-58.5309378, -34.600116)",FALSE,310000,229.35,6888.89,5.1,6888.89,5.1,DP,29,12,06840010,Sáenz Peña,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-17T00:00:00Z,2024-07-14T21:00:46Z,2024-10-12T00:00:00Z,Inmobiliaria,Alquiler,60,60,2,3,NA,Departamento,ARG,370000,370000,2256505261,2024-07,1351.65,"c(-58.6180781, -34.5772158)",FALSE,370000,273.74,6166.67,4.56,6166.67,4.56,NA,NA,NA,NA,Altos de Podestá,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-30T00:00:00Z,2024-07-22T20:21:47Z,2024-10-20T00:00:00Z,Inmobiliaria,Alquiler,32,28,1,1,NA,Departamento,ARG,300000,300000,2301496701,2024-07,1351.65,"c(-58.5677263, -34.5994688)",FALSE,300000,221.95,9375,6.94,10714.29,7.93,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-07-04T00:00:00Z,2024-07-03T09:59:31Z,2024-10-01T00:00:00Z,Inmobiliaria,Alquiler,49,49,1,2,NA,Departamento,ARG,380000,380000,2288209477,2024-07,1351.65,"c(-58.5677867, -34.5877241)",FALSE,380000,281.14,7755.1,5.74,7755.1,5.74,NA,22,14,06840010,Villa Bosch,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-30T00:00:00Z,2024-07-24T19:25:52Z,2024-10-22T00:00:00Z,Inmobiliaria,Alquiler,45,40,1,2,NA,Departamento,ARG,390000,390000,2281545881,2024-07,1351.65,"c(-58.5937054, -34.6044063)",FALSE,390000,288.54,8666.67,6.41,9750,7.21,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-30T00:00:00Z,2024-07-30T15:45:05Z,2024-10-28T00:00:00Z,Inmobiliaria,Alquiler,35,35,1,2,NA,Departamento,ARG,180000,180000,2270670341,2024-07,1351.65,"c(-58.6067568, -34.562861)",FALSE,180000,133.17,5142.86,3.8,5142.86,3.8,NA,26,07,06840010,Loma Hermosa,Norte,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-30T00:00:00Z,2024-07-12T15:47:00Z,2024-10-10T00:00:00Z,Inmobiliaria,Alquiler,47,47,2,3,NA,Departamento,ARG,300000,300000,1800891539,2024-07,1351.65,"c(-58.5629197, -34.6031435)",FALSE,300000,221.95,6382.98,4.72,6382.98,4.72,DP,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-30T00:00:00Z,2024-07-30T21:49:57Z,2024-10-28T00:00:00Z,Inmobiliaria,Alquiler,50,45,2,3,NA,Departamento,ARG,250000,250000,2172329657,2024-07,1351.65,"c(-58.5644596, -34.6151717)",FALSE,250000,184.96,5000,3.7,5555.56,4.11,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-30T00:00:00Z,2024-07-29T17:39:36Z,2024-10-27T00:00:00Z,Inmobiliaria,Alquiler,45,40,1,2,NA,Departamento,ARG,200000,200000,2289757009,2024-07,1351.65,"c(-58.5808799, -34.5805915)",FALSE,200000,147.97,4444.44,3.29,5000,3.7,NA,22,14,06840010,Villa Bosch,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-15T00:00:00Z,2024-06-13T10:50:07Z,2024-09-11T00:00:00Z,Inmobiliaria,Alquiler,61,55,2,3,NA,Departamento,ARG,400000,400000,1804572199,2024-07,1351.65,"c(-58.5454576, -34.6005219)",FALSE,400000,295.93,6557.38,4.85,7272.73,5.38,NA,21,13,06840010,Santos Lugares,Este,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-15T00:00:00Z,2024-07-14T18:41:09Z,2024-10-12T00:00:00Z,Inmobiliaria,Alquiler,34,31,1,2,NA,Departamento,ARG,300000,300000,2299751869,2024-07,1351.65,"c(-58.526098, -34.600947)",FALSE,300000,221.95,8823.53,6.53,9677.42,7.16,DP,29,12,06840010,Sáenz Peña,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-30T00:00:00Z,2024-07-24T14:47:26Z,2024-10-22T00:00:00Z,Inmobiliaria,Alquiler,47,42,1,2,NA,Departamento,ARG,350000,350000,1811062323,2024-07,1351.65,"c(-58.563463, -34.609482)",FALSE,350000,258.94,7446.81,5.51,8333.33,6.17,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-20T00:00:00Z,2024-05-02T07:10:16Z,2024-07-31T00:00:00Z,Inmobiliaria,Alquiler,63,63,2,3,NA,Departamento,ARG,450000,450000,1786464087,2024-07,1351.65,"c(-58.5300936, -34.5992231)",FALSE,450000,332.93,7142.86,5.28,7142.86,5.28,NA,29,12,06840010,Sáenz Peña,Este,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-05T00:00:00Z,2024-06-26T21:56:40Z,2024-07-26T00:00:00Z,Fsbo,Alquiler,65,65,2,3,NA,Departamento,ARG,300000,300000,2303558385,2024-07,1351.65,"c(-58.5319983, -34.6182915)",FALSE,300000,221.95,4615.38,3.41,4615.38,3.41,DP,17,06,06840010,José Ingenieros,Sur,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-30T00:00:00Z,2024-07-19T09:38:57Z,2024-10-17T00:00:00Z,Inmobiliaria,Alquiler,38,38,2,3,NA,Departamento,ARG,280000,280000,1792955591,2024-07,1351.65,"c(-58.556681, -34.6217153)",FALSE,280000,207.15,7368.42,5.45,7368.42,5.45,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-23T00:00:00Z,2024-07-18T15:11:25Z,2024-10-16T00:00:00Z,Inmobiliaria,Alquiler,75,70,2,3,NA,Departamento,ARG,370000,370000,2213318297,2024-07,1351.65,"c(-58.5867626, -34.5943708)",FALSE,370000,273.74,4933.33,3.65,5285.71,3.91,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-07T00:00:00Z,2024-06-09T18:48:51Z,2024-07-09T00:00:00Z,Fsbo,Alquiler,70,60,2,3,NA,Departamento,ARG,250000,250000,2235720489,2024-07,1351.65,"c(-58.5675932, -34.6118312)",FALSE,250000,184.96,3571.43,2.64,4166.67,3.08,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-30T00:00:00Z,2024-07-05T14:26:47Z,2024-10-03T00:00:00Z,Inmobiliaria,Alquiler,36,34,0,1,NA,Departamento,ARG,230000,230000,1801432087,2024-07,1351.65,"c(-58.5436428, -34.6027272)",FALSE,230000,170.16,6388.89,4.73,6764.71,5,DP,21,13,06840010,Santos Lugares,Este,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-07-07T00:00:00Z,2024-06-07T03:30:42Z,2024-09-04T00:00:00Z,Inmobiliaria,Alquiler,100,100,4,5,NA,Departamento,ARG,350000,350000,2265813029,2024-07,1351.65,"c(-58.5994575, -34.5828658)",FALSE,350000,258.94,3500,2.59,3500,2.59,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-30T00:00:00Z,2024-07-19T13:40:22Z,2024-10-17T00:00:00Z,Inmobiliaria,Alquiler,30,30,0,1,NA,Departamento,ARG,170000,170000,1805560803,2024-07,1351.65,"c(-58.5802754, -34.5831007)",FALSE,170000,125.77,5666.67,4.19,5666.67,4.19,NA,22,14,06840010,Villa Bosch,Centro,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-07-28T00:00:00Z,2024-07-03T09:47:58Z,2024-10-01T00:00:00Z,Inmobiliaria,Alquiler,50,44,1,2,NA,Departamento,ARG,250000,250000,1803772279,2024-07,1351.65,"c(-58.572242, -34.591134)",FALSE,250000,184.96,5000,3.7,5681.82,4.2,DP,22,14,06840010,Villa Bosch,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-20T00:00:00Z,2024-04-22T13:10:15Z,2024-07-21T00:00:00Z,Inmobiliaria,Alquiler,36,34,0,1,NA,Departamento,ARG,200000,200000,2285029617,2024-07,1351.65,"c(-58.593919, -34.583935)",FALSE,200000,147.97,5555.56,4.11,5882.35,4.35,NA,20,08,06840010,Martín Coronado,Centro,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-07-30T00:00:00Z,2024-07-19T13:29:58Z,2024-10-17T00:00:00Z,Inmobiliaria,Alquiler,65,61,2,3,NA,Departamento,ARG,350000,350000,2270831477,2024-07,1351.65,"c(-58.5905244, -34.6000192)",FALSE,350000,258.94,5384.62,3.98,5737.7,4.24,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-30T00:00:00Z,2024-07-05T07:50:54Z,2024-10-03T00:00:00Z,Inmobiliaria,Alquiler,45,40,1,2,NA,Departamento,ARG,330000,330000,1804682199,2024-07,1351.65,"c(-58.5938438, -34.6042342)",FALSE,330000,244.15,7333.33,5.43,8250,6.1,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-30T00:00:00Z,2024-05-09T15:33:21Z,2024-08-07T00:00:00Z,Inmobiliaria,Alquiler,42,40,1,2,NA,Departamento,ARG,260000,260000,2168983369,2024-07,1351.65,"c(-58.5829856, -34.5817241)",FALSE,260000,192.36,6190.48,4.58,6500,4.81,NA,22,14,06840010,Villa Bosch,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-22T00:00:00Z,2024-07-14T12:47:52Z,2024-10-12T00:00:00Z,Inmobiliaria,Alquiler,38,38,0,1,NA,Departamento,ARG,220000,220000,2304626789,2024-07,1351.65,"c(-58.575306, -34.60834)",FALSE,220000,162.76,5789.47,4.28,5789.47,4.28,NA,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-07-22T00:00:00Z,2024-07-12T15:28:39Z,2024-10-10T00:00:00Z,Inmobiliaria,Alquiler,80,80,3,4,NA,Departamento,ARG,400000,400000,1805585167,2024-07,1351.65,"c(-58.5619522, -34.6054266)",FALSE,400000,295.93,5000,3.7,5000,3.7,DP,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-07-04T00:00:00Z,2024-06-13T22:13:29Z,2024-09-11T00:00:00Z,Inmobiliaria,Alquiler,35,30,0,0,NA,Departamento,ARG,150000,150000,2169524321,2024-07,1351.65,"c(-58.5865595, -34.578891)",FALSE,150000,110.98,4285.71,3.17,5000,3.7,NA,22,14,06840010,Villa Bosch,Centro,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-07-04T00:00:00Z,2024-06-17T20:51:26Z,2024-09-15T00:00:00Z,Inmobiliaria,Alquiler,32,30,0,1,NA,Departamento,ARG,185000,185000,1802895987,2024-07,1351.65,"c(-58.5925316, -34.5874154)",FALSE,185000,136.87,5781.25,4.28,6166.67,4.56,NA,20,08,06840010,Martín Coronado,Centro,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-07-10T00:00:00Z,2024-07-08T11:45:07Z,2024-10-06T00:00:00Z,Inmobiliaria,Alquiler,50,45,1,2,NA,Departamento,ARG,300000,300000,2283429285,2024-07,1351.65,"c(-58.5652384, -34.5888227)",FALSE,300000,221.95,6000,4.44,6666.67,4.93,NA,22,14,06840010,Villa Bosch,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
