TIM_DAY,ITE_AUCTION_START_DATETIME,ITE_AUCTION_STOP_DATETIME,DEALER_TYPE_GROUP_DESC,OPERATION,TOTAL_AREA,COVERED_AREA,BEDROOMS,ROOMS,PROPERTY_TYPE,SIT_CURRENCY_ID,ITE_CURRENT_PRICE,PRECIO_LOCAL,ID.Final,mes,tc_prom,geometry,dummy_dolar,precio_pesos,precio_dolares,pesosm2tot,dolaresm2tot,pesosm2_cub,dolaresm2_cub,desarrollo prioritario,fid,cod_ent,cod_loc,nombre,zonas,Ambientes,digitos_iguales,digitos_iguales_pesos,digitos_iguales_m2tot,borrar
2024-10-05T00:00:00Z,"2024-09-07T21:22:22,428000",45572,Fsbo,Alquiler,28,28,0,1,Departamento,ARG,205000,205000,1897283423,2024-10,1161,"c(-58.5851094, -34.5800276)",FALSE,205000,176.57,7321.43,6.31,7321.43,6.31,NA,22,14,06840010,Villa Bosch,Centro,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-10-18T16:34:04,026000","2024-11-17T00:00:14,474000",Fsbo,Alquiler,147,88,2,3,Departamento,ARG,550000,550000,2876959941,2024-10,1161,"c(-58.5545362, -34.6319436)",FALSE,550000,473.73,3741.5,3.22,6250,5.38,NA,30,04,06840010,Ciudadela,Sur,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-10-08T09:30:04,601000",45603,Fsbo,Alquiler,32,32,1,2,Departamento,ARG,330000,330000,2860566269,2024-10,1161,"c(-58.5463525, -34.5941684)",FALSE,330000,284.24,10312.5,8.88,10312.5,8.88,NA,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-22T00:00:00Z,"2024-09-04T16:15:06,853000",45629,Inmobiliaria,Alquiler,60,45,1,2,Departamento,ARG,420000,420000,2803994677,2024-10,1161,"c(-58.5722141, -34.58879)",FALSE,420000,361.76,7000,6.03,9333.33,8.04,NA,22,14,06840010,Villa Bosch,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-09-19T09:53:36,757000",45644,Inmobiliaria,Alquiler,38,35,0,2,Departamento,ARG,280000,280000,2826831745,2024-10,1161,"c(-58.5357222, -34.6020798)",FALSE,280000,241.17,7368.42,6.35,8000,6.89,DP,29,12,06840010,Sáenz Peña,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-05T00:00:00Z,"2024-09-05T01:05:43,944000",45629,Inmobiliaria,Alquiler,31,30,0,1,Departamento,ARG,337000,337000,2804517549,2024-10,1161,"c(-58.5617726, -34.5996375)",FALSE,337000,290.27,10870.97,9.36,11233.33,9.68,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-10-02T00:00:00Z,"2024-09-24T15:43:05,521000",45649,Inmobiliaria,Alquiler,28,28,0,1,Departamento,ARG,240000,240000,1903770431,2024-10,1161,"c(-58.5628355, -34.6012029)",FALSE,240000,206.72,8571.43,7.38,8571.43,7.38,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-10-14T00:00:00Z,"2024-06-27T15:24:45,412000",45560,Inmobiliaria,Alquiler,35,33,1,2,Departamento,ARG,310000,310000,2652907585,2024-10,1161,"c(-58.530583, -34.607833)",FALSE,310000,267.01,8857.14,7.63,9393.94,8.09,NA,16,15,06840010,Villa Raffo,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-17T00:00:00Z,"2024-10-16T21:43:33,414000",45671,Inmobiliaria,Alquiler,41,36,1,2,Departamento,ARG,370000,370000,2873620045,2024-10,1161,"c(-58.5390165, -34.6425924)",FALSE,370000,318.69,9024.39,7.77,10277.78,8.85,NA,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-29T00:00:00Z,"2024-09-21T11:45:46,186000","2024-12-25T15:23:28,516000",Inmobiliaria,Alquiler,47,45,1,2,Departamento,ARG,350000,350000,2829974961,2024-10,1161,"c(-58.5415164, -34.639783)",FALSE,350000,301.46,7446.81,6.41,7777.78,6.7,DP,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-10-23T17:23:29,433000",45618,Fsbo,Alquiler,31,28,0,1,Departamento,ARG,260000,260000,2883870757,2024-10,1161,"c(-58.5645102, -34.589863)",FALSE,260000,223.94,8387.1,7.22,9285.71,8,NA,22,14,06840010,Villa Bosch,Centro,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,45581.409291666663,45671,Inmobiliaria,Alquiler,43,40,1,2,Departamento,ARG,320000,320000,2872411813,2024-10,1161,"c(-58.5921014, -34.5883027)",FALSE,320000,275.62,7441.86,6.41,8000,6.89,DP,20,08,06840010,Martín Coronado,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-10-07T17:05:39,339000",45602,Fsbo,Alquiler,45,35,1,2,Departamento,ARG,245000,245000,2859706909,2024-10,1161,"c(-58.6020655, -34.5807657)",FALSE,245000,211.02,5444.44,4.69,7000,6.03,NA,24,10,06840010,Pablo Podestá,Norte,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-10-24T11:33:31,198000",45679,Inmobiliaria,Alquiler,40,37,1,2,Departamento,ARG,330000,330000,1913934163,2024-10,1161,"c(-58.5747497, -34.5895937)",FALSE,330000,284.24,8250,7.11,8918.92,7.68,NA,22,14,06840010,Villa Bosch,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-10-30T12:05:06,075000",45685,Inmobiliaria,Alquiler,80,80,2,3,Departamento,ARG,450000,450000,1915963763,2024-10,1161,"c(-58.5391952, -34.5971483)",FALSE,450000,387.6,5625,4.85,5625,4.85,NA,29,12,06840010,Sáenz Peña,Este,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-21T00:00:00Z,"2024-09-16T11:33:59,623000",45641,Inmobiliaria,Alquiler,50,40,1,0,Departamento,ARG,300000,300000,1900760851,2024-10,1161,"c(-58.567378, -34.5872524)",FALSE,300000,258.4,6000,5.17,7500,6.46,NA,22,14,06840010,Villa Bosch,Centro,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-10-17T00:00:00Z,"2024-10-16T12:00:29,212000",45671,Inmobiliaria,Alquiler,53,53,1,2,Departamento,ARG,330000,330000,1910937627,2024-10,1161,"c(-58.590674, -34.601065)",FALSE,330000,284.24,6226.42,5.36,6226.42,5.36,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-14T00:00:00Z,"2024-09-23T13:10:07,601000",45828,Inmobiliaria,Alquiler,31,31,1,2,Departamento,ARG,300000,300000,2832055309,2024-10,1161,"c(-58.5332885, -34.633015)",FALSE,300000,258.4,9677.42,8.34,9677.42,8.34,NA,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-09-16T11:34:05,405000",45641,Inmobiliaria,Alquiler,60,55,2,0,Departamento,ARG,250000,250000,1900786435,2024-10,1161,"c(-58.5823528, -34.5911224)",FALSE,250000,215.33,4166.67,3.59,4545.45,3.92,NA,20,08,06840010,Martín Coronado,Centro,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-10-27T21:45:13,348000",45682,Inmobiliaria,Alquiler,31,30,0,1,Departamento,ARG,337000,337000,2889335417,2024-10,1161,"c(-58.5617726, -34.5996375)",FALSE,337000,290.27,10870.97,9.36,11233.33,9.68,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-10-04T00:00:00Z,"2024-10-03T16:15:04,238000",45658,Inmobiliaria,Alquiler,60,50,1,2,Departamento,ARG,300000,300000,1907029067,2024-10,1161,"c(-58.5893568, -34.5785793)",FALSE,300000,258.4,5000,4.31,6000,5.17,NA,22,14,06840010,Villa Bosch,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-17T00:00:00Z,"2024-08-03T12:07:38,184000","2024-11-04T21:48:12,967000",Inmobiliaria,Alquiler,59,50,1,2,Departamento,ARG,340000,340000,2741562713,2024-10,1161,"c(-58.591364, -34.5816931)",FALSE,340000,292.85,5762.71,4.96,6800,5.86,NA,20,08,06840010,Martín Coronado,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-10-16T09:39:12,512000",45611,Fsbo,Alquiler,45,40,1,2,Departamento,ARG,450000,450000,2872411205,2024-10,1161,"c(-58.5633991, -34.5992456)",FALSE,450000,387.6,10000,8.61,11250,9.69,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-14T00:00:00Z,"2024-10-01T11:07:21,667000",45656,Inmobiliaria,Alquiler,56,28,0,1,Departamento,ARG,290000,290000,1905956711,2024-10,1161,"c(-58.5919399, -34.5878607)",FALSE,290000,249.78,5178.57,4.46,10357.14,8.92,NA,20,08,06840010,Martín Coronado,Centro,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-10-15T00:00:00Z,"2024-09-17T16:36:18,207000",45642,Inmobiliaria,Alquiler,35,35,1,2,Departamento,ARG,250000,250000,1901503767,2024-10,1161,"c(-58.5645023, -34.6089835)",FALSE,250000,215.33,7142.86,6.15,7142.86,6.15,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-10T00:00:00Z,"2024-10-01T12:30:04,236000",45656,Inmobiliaria,Alquiler,53,50,2,3,Departamento,ARG,500000,500000,2848065161,2024-10,1161,"c(-58.5671949, -34.5886405)",FALSE,500000,430.66,9433.96,8.13,10000,8.61,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-09T00:00:00Z,"2024-09-11T13:24:04,662000",45576,Fsbo,Alquiler,30,30,0,1,Departamento,ARG,290000,290000,2815154285,2024-10,1161,"c(-58.544275, -34.6005176)",FALSE,290000,249.78,9666.67,8.33,9666.67,8.33,DP,21,13,06840010,Santos Lugares,Este,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-10-25T11:15:02,967000",45680,Inmobiliaria,Alquiler,40,35,1,2,Departamento,ARG,330000,330000,1914437955,2024-10,1161,"c(-58.541721, -34.6031547)",FALSE,330000,284.24,8250,7.11,9428.57,8.12,DP,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-26T00:00:00Z,"2024-10-22T12:04:22,995000",45617,Fsbo,Alquiler,39,36,1,2,Departamento,ARG,350000,350000,2881027105,2024-10,1161,"c(-58.5651299, -34.6008305)",FALSE,350000,301.46,8974.36,7.73,9722.22,8.37,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-10-09T10:33:44,809000",45664,Inmobiliaria,Alquiler,32,32,1,2,Departamento,ARG,305000,305000,2862543549,2024-10,1161,"c(-58.5439668, -34.6379439)",FALSE,305000,262.7,9531.25,8.21,9531.25,8.21,NA,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-14T00:00:00Z,"2024-10-07T12:02:27,702000",45602,Fsbo,Alquiler,29,27,0,1,Departamento,ARG,205000,205000,1908007907,2024-10,1161,"c(-58.562755, -34.599309)",FALSE,205000,176.57,7068.97,6.09,7592.59,6.54,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-10-21T00:00:00Z,"2024-10-20T20:17:24,778000",45675,Inmobiliaria,Alquiler,81,66,2,3,Departamento,ARG,600000,600000,2878617397,2024-10,1161,"c(-58.533373, -34.598886)",FALSE,600000,516.8,7407.41,6.38,9090.91,7.83,NA,29,12,06840010,Sáenz Peña,Este,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-22T00:00:00Z,"2024-10-01T14:35:18,903000",45656,Inmobiliaria,Alquiler,80,80,3,4,Departamento,ARG,450000,450000,2848765821,2024-10,1161,"c(-58.549546, -34.6153521)",FALSE,450000,387.6,5625,4.85,5625,4.85,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-10-19T10:32:38,637000",45674,Inmobiliaria,Alquiler,42,39,1,2,Departamento,ARG,400000,400000,1912011047,2024-10,1161,"c(-58.5509867, -34.5959036)",FALSE,400000,344.53,9523.81,8.2,10256.41,8.83,NA,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-10-07T11:45:02,467000",45662,Inmobiliaria,Alquiler,35,35,1,2,Departamento,ARG,280000,280000,1908134659,2024-10,1161,"c(-58.5446145, -34.6186648)",FALSE,280000,241.17,8000,6.89,8000,6.89,NA,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-10-14T15:28:18,445000",45669,Inmobiliaria,Alquiler,50,50,2,3,Departamento,ARG,399999,399999,2869353213,2024-10,1161,"c(-58.6045184, -34.5638519)",FALSE,399999,344.53,7999.98,6.89,7999.98,6.89,NA,26,07,06840010,Loma Hermosa,Norte,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-10-30T12:04:54,058000",45685,Inmobiliaria,Alquiler,80,80,2,3,Departamento,ARG,450000,450000,1916015563,2024-10,1161,"c(-58.5391952, -34.5971483)",FALSE,450000,387.6,5625,4.85,5625,4.85,NA,29,12,06840010,Sáenz Peña,Este,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-10-08T16:15:10,631000",45663,Inmobiliaria,Alquiler,40,40,0,2,Departamento,ARG,280000,280000,1908627511,2024-10,1161,"c(-58.5393735, -34.5974017)",FALSE,280000,241.17,7000,6.03,7000,6.03,NA,29,12,06840010,Sáenz Peña,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-28T00:00:00Z,"2024-10-10T15:23:15,379000",45665,Inmobiliaria,Alquiler,42,37,1,2,Departamento,ARG,400000,400000,2865242793,2024-10,1161,"c(-58.5461257, -34.5975873)",FALSE,400000,344.53,9523.81,8.2,10810.81,9.31,NA,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-01T00:00:00Z,"2024-08-23T14:10:35,168000",45617,Inmobiliaria,Alquiler,30,27,0,1,Departamento,ARG,220000,220000,1890581851,2024-10,1161,"c(-58.5478112, -34.6031773)",FALSE,220000,189.49,7333.33,6.32,8148.15,7.02,DP,21,13,06840010,Santos Lugares,Este,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-10-30T00:00:00Z,"2024-10-01T10:31:20,113000",45656,Inmobiliaria,Alquiler,40,36,0,1,Departamento,ARG,245000,245000,1905928307,2024-10,1161,"c(-58.5871635, -34.5855219)",FALSE,245000,211.02,6125,5.28,6805.56,5.86,NA,20,08,06840010,Martín Coronado,Centro,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-10-16T00:00:00Z,"2024-10-16T09:16:32,167000",45671,Inmobiliaria,Alquiler,43,40,1,2,Departamento,ARG,360000,360000,2872039293,2024-10,1161,"c(-58.5921014, -34.5883027)",FALSE,360000,310.08,8372.09,7.21,9000,7.75,DP,20,08,06840010,Martín Coronado,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-10-17T00:00:00Z,"2024-10-05T11:07:22,759000",45660,Inmobiliaria,Alquiler,30,26,0,1,Departamento,ARG,290000,290000,1907487679,2024-10,1161,"c(-58.5354411, -34.5968546)",FALSE,290000,249.78,9666.67,8.33,11153.85,9.61,NA,29,12,06840010,Sáenz Peña,Este,1 ambiente,FALSE,FALSE,FALSE,FALSE
