TIM_DAY,ITE_AUCTION_START_DATETIME,ITE_AUCTION_STOP_DATETIME,DEALER_TYPE_GROUP_DESC,OPERATION,TOTAL_AREA,COVERED_AREA,BEDROOMS,ROOMS,PROPERTY_TYPE,SIT_CURRENCY_ID,ITE_CURRENT_PRICE,PRECIO_LOCAL,ID.Final,mes,tc_prom,geometry,dummy_dolar,precio_pesos,precio_dolares,pesosm2tot,dolaresm2tot,pesosm2_cub,dolaresm2_cub,desarrollo prioritario,fid,cod_ent,cod_loc,nombre,zonas,Ambientes,digitos_iguales,digitos_iguales_pesos,digitos_iguales_m2tot,borrar
2024-12-09T00:00:00Z,"2024-11-04T10:06:29,215000",45690,Inmobiliaria,Alquiler,250,200,4,5,Casa,ARG,900000,900000,1917357923,2024-12,1108.45,"c(-58.6007183, -34.5890827)",FALSE,900000,811.94,3600,3.25,4500,4.06,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-26T00:00:00Z,"2024-11-28T00:34:59,716000",45654,Fsbo,Alquiler,120,100,3,null,Casa,ARG,800000,800000,1925981883,2024-12,1108.45,"c(-58.5641335, -34.6069519)",FALSE,800000,721.73,6666.67,6.01,8000,7.22,DP,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-26T00:00:00Z,"2024-12-18T16:37:30,482000",45734,Inmobiliaria,Alquiler,70,70,3,4,Casa,ARG,450000,450000,1935661623,2024-12,1108.45,"c(-58.5316345, -34.6191623)",FALSE,450000,405.97,6428.57,5.8,6428.57,5.8,DP,17,06,06840010,José Ingenieros,Sur,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-18T00:00:00Z,"2024-11-10T13:45:02,848000",45696,Inmobiliaria,Alquiler,120,80,2,3,Casa,ARG,500000,500000,2910073209,2024-12,1108.45,"c(-58.6101764, -34.5588197)",FALSE,500000,451.08,4166.67,3.76,6250,5.64,NA,27,05,06840010,El Libertador,Norte,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-01T00:00:00Z,"2024-11-15T23:07:05,199000",45701,Inmobiliaria,Alquiler,162,87,2,3,Casa,ARG,580000,580000,2919003533,2024-12,1108.45,"c(-58.602816, -34.5829039)",FALSE,580000,523.25,3580.25,3.23,6666.67,6.01,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-30T00:00:00Z,"2024-12-10T11:09:30,805000",45726,Inmobiliaria,Alquiler,440,170,3,4,Casa,ARG,1800000,1800000,2948847709,2024-12,1108.45,"c(-58.5632488, -34.6111342)",FALSE,1800000,1623.89,4090.91,3.69,10588.24,9.55,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-30T00:00:00Z,"2024-10-30T08:53:56,227000","2025-01-28T11:43:58,262000",Inmobiliaria,Alquiler,55,50,2,3,Casa,ARG,320000,320000,2893893593,2024-12,1108.45,"c(-58.5918084, -34.5790951)",FALSE,320000,288.69,5818.18,5.25,6400,5.77,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,TRUE,FALSE
2024-12-19T00:00:00Z,"2024-12-07T10:20:42,718000","2025-03-07T11:00:36,630000",Inmobiliaria,Alquiler,144,74,2,3,Casa,ARG,800000,800000,2945642161,2024-12,1108.45,"c(-58.5599863, -34.6069017)",FALSE,800000,721.73,5555.56,5.01,10810.81,9.75,DP,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-30T00:00:00Z,"2024-10-10T17:53:06,174000","2025-07-07T11:03:40,099000",Inmobiliaria,Alquiler,42,42,0,0,Casa,ARG,350000,350000,2865149273,2024-12,1108.45,"c(-58.559747, -34.5920119)",FALSE,350000,315.76,8333.33,7.52,8333.33,7.52,NA,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-12-05T00:00:00Z,"2024-12-05T14:20:56,146000",45721,Inmobiliaria,Alquiler,161,96,2,3,Casa,ARG,550000,550000,1928247211,2024-12,1108.45,"c(-58.5324579, -34.6122791)",FALSE,550000,496.19,3416.15,3.08,5729.17,5.17,NA,16,15,06840010,Villa Raffo,Sur,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-01T00:00:00Z,"2024-09-04T12:35:02,556000",45629,Inmobiliaria,Alquiler,70,70,2,3,Casa,ARG,300000,300000,1896054527,2024-12,1108.45,"c(-58.6191318, -34.5637587)",FALSE,300000,270.65,4285.71,3.87,4285.71,3.87,NA,25,09,06840010,11 de Septiembre,Norte,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-29T00:00:00Z,"2024-12-21T12:20:33,986000",45737,Inmobiliaria,Alquiler,99,99,2,3,Casa,ARG,480000,480000,1936587191,2024-12,1108.45,"c(-58.6033451, -34.5848748)",FALSE,480000,433.04,4848.48,4.37,4848.48,4.37,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,TRUE,FALSE
2024-12-30T00:00:00Z,"2024-12-24T10:11:13,122000",45740,Inmobiliaria,Alquiler,185,95,2,3,Casa,ARG,800000,800000,2969768225,2024-12,1108.45,"c(-58.5918067, -34.6070883)",FALSE,800000,721.73,4324.32,3.9,8421.05,7.6,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-30T00:00:00Z,"2024-10-31T09:50:10,148000",45686,Inmobiliaria,Alquiler,80,80,2,4,Casa,ARG,400000,400000,1916393799,2024-12,1108.45,"c(-58.5615319, -34.597678)",FALSE,400000,360.86,5000,4.51,5000,4.51,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-19T00:00:00Z,"2024-11-26T21:19:11,664000",45712,Inmobiliaria,Alquiler,82,75,3,4,Casa,ARG,450000,450000,2933066397,2024-12,1108.45,"c(-58.5549429, -34.6093994)",FALSE,450000,405.97,5487.8,4.95,6000,5.41,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-01T00:00:00Z,"2024-11-19T14:56:27,078000",45705,Inmobiliaria,Alquiler,25,25,1,1,Departamento,ARG,200000,200000,1922698875,2024-12,1108.45,"c(-58.557985, -34.6217695)",FALSE,200000,180.43,8000,7.22,8000,7.22,NA,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-12-05T00:00:00Z,"2024-11-12T10:36:08,938000",45698,Inmobiliaria,Alquiler,37,35,1,2,Departamento,ARG,370000,370000,2913115249,2024-12,1108.45,"c(-58.5420918, -34.5988918)",FALSE,370000,333.8,10000,9.02,10571.43,9.54,NA,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-30T00:00:00Z,"2024-11-26T12:05:31,611000",45712,Inmobiliaria,Alquiler,45,45,1,2,Departamento,ARG,380000,380000,2931812341,2024-12,1108.45,"c(-58.5888667, -34.5768402)",FALSE,380000,342.82,8444.44,7.62,8444.44,7.62,NA,22,14,06840010,Villa Bosch,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-15T00:00:00Z,"2024-09-19T09:53:36,757000","2024-12-19T13:35:07,611000",Inmobiliaria,Alquiler,38,35,0,2,Departamento,ARG,280000,280000,2826831745,2024-12,1108.45,"c(-58.5357222, -34.6020798)",FALSE,280000,252.6,7368.42,6.65,8000,7.22,DP,29,12,06840010,Sáenz Peña,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-30T00:00:00Z,"2024-12-13T16:42:40,073000",45729,Inmobiliaria,Alquiler,31,31,1,2,Departamento,ARG,290000,290000,1930227871,2024-12,1108.45,"c(-58.5332885, -34.633015)",FALSE,290000,261.63,9354.84,8.44,9354.84,8.44,NA,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-09T00:00:00Z,"2024-11-21T18:45:04,272000",45707,Inmobiliaria,Alquiler,30,30,0,1,Departamento,ARG,170000,170000,2926439077,2024-12,1108.45,"c(-58.5865784, -34.5788971)",FALSE,170000,153.37,5666.67,5.11,5666.67,5.11,NA,22,14,06840010,Villa Bosch,Centro,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-12-05T00:00:00Z,"2024-12-05T15:10:41,075000",45721,Inmobiliaria,Alquiler,40,38,1,2,Departamento,ARG,340000,340000,1928120891,2024-12,1108.45,"c(-58.5921213, -34.6043126)",FALSE,340000,306.73,8500,7.67,8947.37,8.07,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-09T00:00:00Z,"2024-10-30T12:03:13,183000",45685,Inmobiliaria,Alquiler,37,37,1,2,Departamento,ARG,340000,340000,1916032139,2024-12,1108.45,"c(-58.5780762, -34.6102986)",FALSE,340000,306.73,9189.19,8.29,9189.19,8.29,NA,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-02T00:00:00Z,"2024-11-29T07:34:33,102000",45655,Fsbo,Alquiler,89,83,3,4,Departamento,ARG,600000,600000,2935976185,2024-12,1108.45,"c(-58.5277378, -34.605156)",FALSE,600000,541.3,6741.57,6.08,7228.92,6.52,DP,16,15,06840010,Villa Raffo,Sur,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-30T00:00:00Z,"2024-12-18T20:51:23,320000",45734,Inmobiliaria,Alquiler,59,50,2,2,Departamento,ARG,420000,420000,2963899961,2024-12,1108.45,"c(-58.591364, -34.5816931)",FALSE,420000,378.91,7118.64,6.42,8400,7.58,NA,20,08,06840010,Martín Coronado,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-14T00:00:00Z,"2024-09-17T09:59:08,434000",45642,Inmobiliaria,Alquiler,27,27,0,1,Departamento,ARG,220000,220000,2823452685,2024-12,1108.45,"c(-58.5906525, -34.6053252)",FALSE,220000,198.48,8148.15,7.35,8148.15,7.35,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-12-26T00:00:00Z,"2024-11-27T08:24:40,895000",45653,Fsbo,Alquiler,30,30,0,1,Departamento,ARG,300000,300000,2933356213,2024-12,1108.45,"c(-58.544275, -34.6005176)",FALSE,300000,270.65,10000,9.02,10000,9.02,DP,21,13,06840010,Santos Lugares,Este,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-12-30T00:00:00Z,"2024-11-20T11:12:31,073000","2025-03-07T12:44:27,492000",Inmobiliaria,Alquiler,40,40,1,2,Departamento,ARG,360000,360000,1923404303,2024-12,1108.45,"c(-58.5394954, -34.6369907)",FALSE,360000,324.78,9000,8.12,9000,8.12,NA,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-30T00:00:00Z,"2024-12-18T16:28:27,065000",45734,Inmobiliaria,Alquiler,42,42,0,1,Departamento,ARG,300000,300000,1935763547,2024-12,1108.45,"c(-58.5595573, -34.6058906)",FALSE,300000,270.65,7142.86,6.44,7142.86,6.44,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-12-02T00:00:00Z,"2024-12-02T11:15:03,525000",45718,Inmobiliaria,Alquiler,38,38,0,2,Departamento,ARG,330000,330000,2937996365,2024-12,1108.45,"c(-58.5429553, -34.6138478)",FALSE,330000,297.71,8684.21,7.83,8684.21,7.83,NA,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-30T00:00:00Z,"2024-11-19T20:34:26,528000",45705,Inmobiliaria,Alquiler,43,41,1,2,Departamento,ARG,330000,330000,1923023027,2024-12,1108.45,"c(-58.5306817, -34.6332833)",FALSE,330000,297.71,7674.42,6.92,8048.78,7.26,DP,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-30T00:00:00Z,"2024-12-18T18:58:52,442000",45734,Inmobiliaria,Alquiler,57,46,2,3,Departamento,ARG,370000,370000,1935719479,2024-12,1108.45,"c(-58.5886782, -34.5846108)",FALSE,370000,333.8,6491.23,5.86,8043.48,7.26,NA,20,08,06840010,Martín Coronado,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-30T00:00:00Z,"2024-12-18T15:01:56,926000",45674,Fsbo,Alquiler,41,41,0,1,Departamento,ARG,425000,425000,1935679183,2024-12,1108.45,"c(-58.5252889, -34.6003491)",FALSE,425000,383.42,10365.85,9.35,10365.85,9.35,DP,29,12,06840010,Sáenz Peña,Este,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-12-25T00:00:00Z,"2024-12-16T14:10:47,496000",45735,Inmobiliaria,Alquiler,43,40,1,2,Departamento,ARG,390000,390000,1931055635,2024-12,1108.45,"c(-58.5662482, -34.599836)",FALSE,390000,351.84,9069.77,8.18,9750,8.8,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-02T00:00:00Z,"2024-11-20T10:18:43,866000",45706,Inmobiliaria,Alquiler,42,40,1,2,Departamento,ARG,350000,350000,2923542889,2024-12,1108.45,"c(-58.5443804, -34.6369439)",FALSE,350000,315.76,8333.33,7.52,8750,7.89,NA,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-26T00:00:00Z,"2024-12-10T21:28:25,057000",45726,Inmobiliaria,Alquiler,37,37,1,2,Departamento,ARG,340000,340000,2949324133,2024-12,1108.45,"c(-58.5780762, -34.6102986)",FALSE,340000,306.73,9189.19,8.29,9189.19,8.29,NA,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-22T00:00:00Z,"2024-12-11T12:16:49,852000",45667,Fsbo,Alquiler,26,26,1,1,Departamento,ARG,190000,190000,1929826139,2024-12,1108.45,"c(-58.531618, -34.6168699)",FALSE,190000,171.41,7307.69,6.59,7307.69,6.59,DP,17,06,06840010,José Ingenieros,Sur,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-12-25T00:00:00Z,"2024-11-28T21:25:18,504000",45654,Fsbo,Alquiler,150,120,3,3,Departamento,ARG,700000,700000,1926360819,2024-12,1108.45,"c(-58.567342, -34.605551)",FALSE,700000,631.51,4666.67,4.21,5833.33,5.26,DP,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-18T00:00:00Z,"2024-11-20T15:58:13,172000",45646,Fsbo,Alquiler,25,25,1,0,Departamento,ARG,250000,250000,2924673253,2024-12,1108.45,"c(-58.560804, -34.620613)",FALSE,250000,225.54,10000,9.02,10000,9.02,NA,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-12-30T00:00:00Z,"2024-10-30T08:49:10,316000","2025-02-02T20:35:06,033000",Inmobiliaria,Alquiler,100,100,3,4,Departamento,ARG,850000,850000,2893867577,2024-12,1108.45,"c(-58.5916668, -34.6004107)",FALSE,850000,766.84,8500,7.67,8500,7.67,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-15T00:00:00Z,"2024-12-10T12:41:41,225000",45726,Inmobiliaria,Alquiler,60,52,2,3,Departamento,ARG,600000,600000,2948034525,2024-12,1108.45,"c(-58.535338, -34.602654)",FALSE,600000,541.3,10000,9.02,11538.46,10.41,DP,29,12,06840010,Sáenz Peña,Este,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-30T00:00:00Z,"2024-12-05T22:52:35,989000",45661,Fsbo,Alquiler,30,30,1,2,Departamento,ARG,330000,330000,2944073349,2024-12,1108.45,"c(-58.5608057, -34.6058562)",FALSE,330000,297.71,11000,9.92,11000,9.92,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-30T00:00:00Z,"2024-12-14T12:25:10,239000",45730,Inmobiliaria,Alquiler,32,32,0,1,Departamento,ARG,320000,320000,2954087889,2024-12,1108.45,"c(-58.5597903, -34.6081289)",FALSE,320000,288.69,10000,9.02,10000,9.02,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-12-06T00:00:00Z,"2024-12-01T16:00:18,656000",45657,Fsbo,Alquiler,40,37,1,2,Departamento,ARG,400000,400000,1927025299,2024-12,1108.45,"c(-58.5353942, -34.636778)",FALSE,400000,360.86,10000,9.02,10810.81,9.75,NA,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-12T00:00:00Z,"2024-11-14T11:23:28,495000",45640,Fsbo,Alquiler,42,38,1,2,Departamento,ARG,390000,390000,1920975683,2024-12,1108.45,"c(-58.5422954, -34.5979035)",FALSE,390000,351.84,9285.71,8.38,10263.16,9.26,NA,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-04T00:00:00Z,"2024-11-26T13:36:45,140000","2024-12-29T16:36:52,954000",Fsbo,Alquiler,34,34,1,2,Departamento,ARG,310000,310000,1925383483,2024-12,1108.45,"c(-58.5656091, -34.6024554)",FALSE,310000,279.67,9117.65,8.23,9117.65,8.23,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-17T00:00:00Z,"2024-11-28T10:19:34,153000",45714,Inmobiliaria,Alquiler,80,70,2,3,Departamento,ARG,440000,440000,2934949457,2024-12,1108.45,"c(-58.577094, -34.5822054)",FALSE,440000,396.95,5500,4.96,6285.71,5.67,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-29T00:00:00Z,"2024-12-18T18:55:43,328000",45734,Inmobiliaria,Alquiler,43,38,1,2,Departamento,ARG,295000,295000,1935821939,2024-12,1108.45,"c(-58.5907395, -34.5889076)",FALSE,295000,266.14,6860.47,6.19,7763.16,7,DP,20,08,06840010,Martín Coronado,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-18T00:00:00Z,"2024-11-20T16:13:47,271000",45646,Fsbo,Alquiler,28,28,1,1,Departamento,ARG,260000,260000,2924776765,2024-12,1108.45,"c(-58.5306827, -34.6315458)",FALSE,260000,234.56,9285.71,8.38,9285.71,8.38,DP,30,04,06840010,Ciudadela,Sur,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-12-30T00:00:00Z,"2024-11-07T17:26:58,690000",45693,Inmobiliaria,Alquiler,48,45,1,2,Departamento,ARG,380000,380000,1919062423,2024-12,1108.45,"c(-58.591753, -34.600684)",FALSE,380000,342.82,7916.67,7.14,8444.44,7.62,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-12-02T00:00:00Z,"2024-11-25T09:24:56,789000",45711,Inmobiliaria,Alquiler,50,50,1,2,Departamento,ARG,480000,480000,2930137849,2024-12,1108.45,"c(-58.5946879, -34.6046126)",FALSE,480000,433.04,9600,8.66,9600,8.66,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
